	DC3000 - mock	SUPP1331 - mock	delta - mock
AT3G11620	-0.844428083979898	-0.775015429597649	-2.24673390058308
AT3G12510	3.70111448756526	1.33155087449673	2.459680416423
AT3G12750	-1.03731773841123	-0.218143277021677	-1.49561820224712
AT3G13433	1.40929610015765	4.33826388022633	3.22353874919429
AT3G14330	-2.70281293776995	-3.10905474153036	-0.8876133386238
AT3G14452	-2.37778626639221	-0.962168923058287	-3.84527162846598
AT3G14670	3.72120123096653	3.81186418092955	0.434692801147297
AT3G14740	-1.86350300264464	-1.97002158190562	-0.0384219146578095
AT3G15650	-0.0769739788246184	-0.398133604367901	-2.91825819910308
AT3G16150	4.19972262523736	0.747250004345038	2.02802154778281
AT3G17120	2.3386953402954	0.82070841063077	-0.242481360581217
AT3G17350	-5.65373149520546	-3.41635192859964	-1.56869153960463
AT3G17710	2.69959547652644	3.7043296501831	2.39484014463199
AT3G17830	-2.37845325298959	-2.72978761992662	-1.56560680613861
AT3G17950	-1.48220781819312	-0.797060189162066	-2.2163710595901
AT3G18630	-1.77029385021329	-3.26343155403297	-1.40883357777455
AT3G18710	-3.42009560567516	-1.96781022795566	-0.846813650567115
AT3G18750	-1.99581204228411	-0.618477190589625	-1.9330386482477
AT3G19350	-2.17603091103682	-0.499677243360714	0.583822508017509
AT3G19850	-4.75710238167435	-2.1757856833057	-3.65884387871097
AT3G20200	-1.57654273256571	-0.613983415883096	-2.39334798216671
AT3G20340	0.0543689671032872	1.3073942608297	0.0753693942028402
AT3G20640	-4.21143365268705	-2.22024355197654	-3.47406368058564
AT3G21240	2.49091619686923	0.0895837775820082	1.24940888755863
AT3G21260	-4.66386586915905	-4.12333665932675	-2.54309365603121
AT3G21400	-0.917287162580205	-3.12573210642384	-1.82515709396319
AT3G21520	2.24509316814776	4.00068943674115	2.42311312927465
AT3G22104	-1.87788873032084	-0.315001362103587	-1.33924836015231
AT3G22415	0.152853193086264	-2.60398172535758	-3.95614110896605
AT3G22740	-2.46736809768779	-1.86274574056358	-3.95650372290327
AT3G22810	-1.79041152236619	0.165407913127232	-0.880292869972776
AT3G23730	-3.7878628591669	-1.78475502733805	-0.710754613125841
AT3G26240	-3.08862850501948	-1.14415061461175	-2.92641185589502
AT3G26310	-2.5213577233676	-0.558570869240359	-2.02806872484999
AT3G26420	-0.577341293739259	0.0191911220290079	-3.06013977589402
AT3G26490	-4.31133113322355	-3.15463716904698	-2.14514598611441
AT3G26630	-0.577576907618698	-0.103598020123212	-1.16004711704079
AT3G26890	-3.08303186769929	-3.27504145204771	-1.00384059182813
AT3G26932	-3.31452183552694	-1.05535043483649	-3.22505449526144
AT3G27060	-2.59984451475553	-2.11326140928777	-0.770253631608663
AT3G27809	7.11082816695448	0.284285530687828	2.1268252906942
AT3G28455	-2.95432587862391	-0.525147935522164	-2.74377745513919
AT3G28660	-0.978082490201988	-3.06532208534986	-0.977244966298724
AT3G29390	-0.5741089806598	0.172677601455937	-1.17235205954605
AT3G41768	1.54434017247875	0.575034513168515	-0.466825012608564
AT3G06355	1.59679996301232	0.945350458682426	-0.22943831066039
AT3G43790	-2.28986883402897	-0.129619849767935	-2.1364502827041
AT3G44440	-2.21163374507202	-1.41744912260061	-2.74623256766866
AT3G07045	5.15330966295703	0.144322189760778	3.30886001994755
AT3G45410	3.8747144181861	5.52822052624024	4.11911496712107
AT3G46180	0.111388444993719	-1.73795392745933	-0.642541411015025
AT3G46580	-2.65707830778144	0.414874155245009	-0.826642171057317
AT3G47640	1.30608815857667	0.91034849445697	2.09910796846685
AT3G48450	4.052414514923	3.96092357934246	2.32676061670541
AT3G48510	6.41181718480056	2.84360771474702	3.8496481479671
AT3G48550	-2.68910928982782	-1.67910213330342	-4.25661828166933
AT3G49160	-2.32843008532845	-0.150178408745295	-1.32844525508631
AT3G49170	-0.18112007513329	0.134644850510737	-1.29500630177744
AT3G50050	-0.588265457973911	-3.09825919762065	-1.05498644772987
AT3G50840	-4.01336707967415	-2.15161246937062	-3.27222181460905
AT3G51390	-0.0581924602593809	0.219501073035878	-1.1250352996011
AT3G51480	-3.05885732443053	-0.595370043888019	-2.73114170231527
AT3G51960	-0.00964699688581239	-2.18619339967541	-1.06116474013939
AT3G52940	-1.99054397683294	-1.71446382405115	-0.61516741512889
AT3G53170	-1.83632404649132	-1.60969683404587	-2.75746465177851
AT3G53190	-3.68339264035408	-1.6266072601441	-2.83132415912141
AT3G53220	-1.34941978828085	-2.54168282565667	-1.40138167247158
AT3G53680	-2.70373558504997	-0.222898494739926	-2.62312227035428
AT3G54750	-2.13935863510963	-0.326172628691896	-2.39404962850359
AT3G55530	0.00671208608205665	-0.101621106879158	-1.28813588652533
AT3G55820	-0.438987284655336	1.66979004085174	0.634410385969287
AT3G56000	-5.43879535990051	-3.01975774933351	-1.57281986459095
AT3G56200	2.70361564209801	0.16936277274435	-1.16411689175391
AT3G56270	1.18427834514696	-0.790939257391268	0.679027107865343
AT3G56360	2.08505015704861	0.481310989139583	1.69327454876048
AT3G56470	2.29693765434415	0.687252282301635	1.88464884950796
