	DC3000 - mock	SUPP1331 - mock	delta - mock
AT3G08710	-0.0655239049801946	0.253983593416752	-0.0747681998129011
AT3G08720	3.08801872752137	2.78510730890538	2.46199582597232
AT3G08730	0.425331818988079	-0.00587861651127453	-0.176708900569109
AT3G08740	-2.30923648413417	-1.61964811596281	-1.45662566778579
AT3G08760	1.60875656296341	1.24593160947097	1.6662603094947
AT3G08780	0.808977277482241	0.748517500658963	0.485904127290967
AT3G08820	-1.73676824449322	-0.370472510535387	-0.855962918159522
AT3G08840	0.326786187145597	-0.683981289755133	0.114461451120498
AT3G08850	0.0938966323727408	0.208161151218484	-0.0965875218826735
AT3G08860	-2.2612954024038	-0.718615817552552	-2.38746785358553
AT3G08870	-0.344506941366361	1.55444941829982	2.02749976336498
AT3G08880	-0.229984328971958	0.570827427754681	-0.197072103569583
AT3G08890	-0.920245606963707	-0.0194527900346659	0.213401249562957
AT3G08910	-0.527230413014164	0.395719269458723	0.11165170210575
AT3G08920	-2.62871999675282	-1.51737327196853	-1.08230621207861
AT3G08930	0.324968405231712	0.451227416120486	0.731427184115276
AT3G08940	-1.96088417396242	-1.52439955534436	-1.62695731526295
AT3G08943	0.332802219139914	0.379374040934408	0.362585229873082
AT3G08947	-0.535851376307675	-0.219611263114805	-0.0434834856554467
AT3G08950	-0.678183009662537	-0.142808399210054	0.0726000562854323
AT3G08960	0.195617479573727	-0.551214404171433	0.0464940472682822
AT3G08970	-0.712703640383069	0.681895560583933	0.520640272895471
AT3G08990	2.57391825864341	-0.416289486302941	0.875540370802387
AT3G09000	0.507880779757031	0.509452372830584	0.0816448801142018
AT3G09010	1.69672200766323	2.21082014661231	2.02993856196009
AT3G09020	1.37577407895961	1.58521506083813	2.12926265737156
AT3G09030	1.83948336590807	1.79230738379557	1.80372433249088
AT3G09032	2.13915922076611	2.21866826869134	2.7559741867219
AT3G09035	-1.55639101219226	-0.627203434023338	-0.185050729693473
AT3G09040	0.347857225354699	0.984259830054418	0.206192756089681
AT3G09050	-3.46450720038046	-2.33868230610957	-2.55862745954381
AT3G09060	-0.366132012509031	-2.62075659649547	0.946503920559392
AT3G09070	-0.824163920901773	0.319714512036413	0.226934289179188
AT3G09085	0.106724764961799	-0.169325475978166	-0.357949009584746
AT3G09090	0.267990972338747	-0.322716848587813	-0.554633495751266
AT3G09100	1.26430981115606	1.07801211660383	1.2738555579457
AT3G09150	-2.29683657501741	-2.77195999816717	-2.12698504030227
AT3G09160	-4.21242806842747	-3.44733819337068	-2.21349322244907
AT3G09162	-2.94433006727049	-1.04608712977191	-0.219590701379348
AT3G09180	0.695916222911295	0.428833154313386	0.363434904824483
AT3G09200	-0.252563103157055	-0.0945930056511184	-0.104855514142351
AT3G09210	-2.29458399823022	-1.65836025799336	-1.60544908365098
AT3G09230	1.06423073082958	0.823174084035886	0.910405269176126
AT3G09250	-0.316682065222237	0.0905382051292971	0.184034965229865
AT3G09260	-0.524895259507634	-2.42862994392062	-1.27874118237896
AT3G09270	2.12521649382042	1.87797650597377	2.61561554868677
AT3G09280	6.89931908800921	7.36256119464493	7.33850505035094
AT3G09300	0.325078431418088	0.0608093929496842	-0.299587073025191
AT3G09310	-1.12743807434272	-0.480815257241215	-0.329832563737549
AT3G09320	1.3459072475635	0.691095573200466	0.912534130756871
AT3G09350	1.84634763199516	1.45095117359906	1.58257320559462
AT3G09360	0.499520331390529	0.182133367627174	0.408336580360632
AT3G09370	0.575096435064086	0.971003398998662	0.683165021765885
AT3G09390	-0.303997286140373	-0.018520279373071	0.264603323772434
AT3G09405	2.32456254464998	2.38826729317136	2.22844951315466
AT3G09410	-1.65769521562966	-0.568892440518997	-0.887042179881487
AT3G09440	0.824824441172442	1.36362227600197	1.56417249762397
AT3G09455	0.463070665624216	-0.0306008812626586	0.573458642491767
AT3G09470	0.684421090349541	0.494002120735785	-0.0364473864444936
AT3G09480	0.581335280295595	1.32384649134412	-0.299825807704516
AT3G09490	1.80795750789512	1.4190814129672	1.28720750108954
AT3G09500	-0.290940623785767	-0.387025890769709	-0.569995615550129
AT3G09520	3.29266451735121	4.12761305307208	3.87285126341569
AT3G09540	-2.09629206450415	-0.510238357901521	-1.33518213387642
AT3G09550	-1.67119834614736	-0.657935296239132	-0.626995187005908
AT3G09560	0.347911168367141	-0.0725354410775796	0.10004745767076
AT3G09570	0.425869934640894	0.52099227163382	0.332431180275252
AT3G09580	-7.09215894360683	-4.52161896136193	-3.79524278574346
AT3G09600	1.37517903179367	0.734877986097447	0.457634366913894
AT3G09630	0.284170636148873	0.151669221555301	-0.0811457940445361
AT3G09650	-1.14922338969137	-0.698824024410086	-0.288574387447863
AT3G09670	0.644162148278817	-0.503799671216796	0.200646036670689
AT3G09680	2.76487438754267	1.11912401342114	1.90563306217636
AT3G09690	0.161643370038255	0.0517611604462812	-0.73304106712619
AT3G09700	-0.351275614585218	-0.259526582598647	-0.596728589377887
AT3G09710	3.02570584472812	0.520557486443758	1.6631585880164
AT3G09720	0.893929525465296	0.574536825166848	0.123151570010716
AT3G09735	0.903293260852535	0.775569121493096	0.483838090050159
AT3G09740	0.571616142636635	0.448314158462131	0.24367003642496
AT3G09760	0.691870549436016	0.120016999850741	0.154987421180323
AT3G09770	0.309977964281698	-0.344324643941697	-0.405284661173495
AT3G09800	-2.46725124077586	-2.23966928024651	-1.00209189095009
AT3G09810	0.942943228216296	0.262381155744493	0.480540445799983
AT3G09820	-0.663609270591014	-0.508786108115999	-0.489624224264079
AT3G09830	2.67117602949122	2.22229199853837	2.22541441197913
AT3G09840	0.946894174307523	0.660558245503257	0.682920694927821
AT3G09850	0.0224384931608821	0.0321626642954254	-0.0733963313484853
AT3G09860	-1.64666708970544	-1.2301599390309	-1.07200680840179
AT3G09870	0.922723586601152	2.58796436173458	3.30853421465703
AT3G09880	-0.30132353978426	-0.241575754201086	-0.126286963587348
AT3G09890	0.0108243058794888	0.220849804180983	0.0536504912639524
AT3G09900	-0.480702088068731	-0.618981458676557	-0.62048846338942
AT3G09910	4.33503402039071	1.85025291340305	1.61270977984808
AT3G09920	1.38002896445961	0.288503229570031	0.641683783481017
AT3G09940	5.57421468064574	2.39698445567495	2.05094680599173
AT3G09960	5.52045566181055	5.56244948775815	4.99967060399591
AT3G09970	-1.18234614772115	-0.4418636338626	-0.836372272460639
AT3G09980	-1.19076419554285	-0.60973562743505	-0.504318081196035
AT3G10010	0.875775675843152	0.918499950388921	0.992101761027588
AT3G10020	-1.63542623897881	-0.61693394331651	-0.418967860631041
AT3G10030	0.897869395657497	0.410903777687319	0.353531870852339
AT3G10040	-5.02420966911625	0.145545632897863	-0.892900438229291
AT3G10050	0.16742945366618	-0.464823955455813	-0.598501897873583
AT3G10060	-1.54952154955666	-1.26788121323368	-1.26988893863248
AT3G10070	-0.452748132311234	-0.76336057199872	-0.545744877559426
AT3G10080	-1.3140735033964	-0.729850131629161	-0.910849701806393
AT3G10090	0.3840529207542	-0.0435503187432698	-0.265343364417588
AT3G10130	-0.134950737391959	-0.72356107372496	-0.857593049192439
AT3G10120	-0.790711871313534	-0.456901190131003	-0.512610815256457
AT3G10140	-0.922337450940981	-3.24990938911439	-1.42014048361316
AT3G10160	-2.19013454862127	-0.953653389781736	-1.16700613507988
AT3G10190	-1.39439852900484	-0.0248704043983174	0.616474838330243
AT3G10210	0.176623473115524	0.120133837156303	-0.0956475784387889
AT3G10220	0.637475759808348	0.276084770375578	0.657215327733024
AT3G10230	-0.772159489123455	-0.877850660983286	-1.33720026396586
