	DC3000	delta	mock	SUPP1331
AT5G55100	4.33370339111508	4.41916823106682	3.93293736358618	4.47017162078583
AT5G55120	7.96202831844666	6.79878914733147	4.95753004780624	6.83303473205344
AT5G55125	1.86757607635343	1.8907302604161	2.81160824254146	1.1744813289854
AT5G55130	3.3721899138481	3.42064790820899	2.55709171737562	3.62099023893946
AT5G55140	5.5161118324125	4.91496399502254	5.23183862299867	5.15233638625001
AT5G55160	6.69846326100484	6.27484390137729	6.46575910326546	6.44298935966498
AT5G55170	3.3174841095316	3.81011223330816	1.64871348666837	3.64674068322564
AT5G55180	4.5187300082462	4.78744217502533	4.00660595237925	4.68484148282188
AT5G55190	6.40480165897937	5.98717324337811	6.0583644791235	6.11186422391556
AT5G55200	4.12641060641775	3.60055408286728	2.76132975489103	3.404664679473
AT5G55210	4.03435060241403	4.0922242399784	5.64858553739799	4.20804111031758
AT5G55220	3.97903732297759	4.49978369527959	6.13045556107851	4.29619555346774
AT5G55230	4.97036354856478	5.21218087885404	6.395749885106	5.22481260669612
AT5G55250	1.75473525081714	-0.629335046720744	0.688953220082083	0.75576493425241
AT5G55260	3.2976163082705	3.33129728765231	2.75455841126649	2.95379516772389
AT5G55280	5.36315591744673	5.18250121338219	5.87425058226852	5.04106324706398
AT5G55290	4.27785426552936	4.23525563259899	3.59486731066195	4.28655433278925
AT5G55300	5.74722708983851	5.14880411586948	5.63250694342118	5.41433398235834
AT5G55310	5.37795352422295	5.43438971434502	5.03634697069121	5.31453952277286
AT5G55390	3.5287731584037	3.75896121496641	4.01590712392938	3.69994598572288
AT5G55400	4.10450337170587	3.41502820914583	2.48293056980668	3.5541261686822
AT5G55410	1.88969254435399	1.8679184195219	-1.08107781892726	2.75007821223293
AT5G55450	6.77156017627215	7.6073061606617	4.52333112077544	7.45755312917452
AT5G08275	-0.150201310482713	1.8874897804124	-0.761340318678863	1.53791273169688
AT5G55460	3.03172720456662	4.46045239334656	2.23483153768741	4.54086362655956
AT5G55480	3.50958202667901	2.13961791317176	3.03235912754532	2.64068277048669
AT5G55500	3.62926307295274	4.01780687211917	3.46197021487259	3.94866999990278
AT5G55510	3.30941037904643	2.04089587864249	3.15880404877153	2.60790745588421
AT5G55530	2.81193945195182	3.4291269029452	2.91714363046493	2.98787662829774
AT5G55540	-1.55166145055884	-1.77834990216234	0.777362694523832	-0.399662317403296
AT5G55550	3.10650090493001	3.0890774818743	3.47043107766192	3.324950710549
AT5G55560	1.55579512064458	1.71623685425118	-0.218715377402836	1.2309138121159
AT5G55570	0.549237502521808	-0.59154572579502	-0.301861314266397	-1.09743069678976
AT5G55580	1.57620652440703	2.41154817244749	3.83204658380234	2.06252574947643
AT5G55600	4.93920795426819	5.11252166029409	3.58080495515063	5.10439528375443
AT5G55610	5.57857182439706	5.73578823612652	4.88741438289239	5.93614978505094
AT5G55620	5.07993298898223	5.22183520882853	5.8242136833453	5.14959606333049
AT5G55630	1.9411214871284	3.01625492833457	3.49059046738942	2.93561063573374
AT5G55640	2.29807877138465	2.78571214500152	3.02975808772631	2.23415657202477
AT5G55660	8.79139838706834	9.52939502492258	9.6430167230018	9.43158820254664
AT5G55670	4.86173253910348	5.51945529726813	4.61858456856789	5.40141137332534
AT5G55700	4.48963774645085	3.58547351189984	3.16687968629638	3.47382327815314
AT5G55710	5.81843353656443	6.13079662411984	6.99818739168461	6.06106458488509
AT5G55730	4.4359584988091	3.8100772165015	4.38336137238997	3.6433641301848
AT5G55740	-1.21050180528635	1.77272028881667	3.06893468938682	1.06948010908166
AT5G55760	2.78969168177746	3.30107250476131	3.06121883578756	3.56065549039432
AT5G55790	2.75114144783911	3.48981045572648	4.22691602028293	3.53656873915458
AT5G55810	1.11263467799427	-0.957514493394264	0.585594457798098	-1.27105902387396
AT5G55820	-0.619511962858924	-0.493059607937866	0.717515025277515	-1.28176687503095
AT5G55840	-0.346258633257253	0.0918095250194276	0.947818237061385	-0.195057785118872
AT5G55850	9.10327492277603	8.34470669629298	7.43026630332646	8.42134027470583
AT5G55860	5.66466334120742	5.0724894238312	4.11356170204362	5.02618554083764
AT5G55900	0.475475021294671	2.25590607000757	1.04597486030546	1.97817346225852
AT5G55910	4.4803050693516	6.1384092509898	5.84660141295719	5.67215086644852
AT5G55920	7.09345498995438	6.90108007110171	7.56245347646943	7.2907540715088
AT5G55930	4.27266184211593	3.81949128544539	2.60118707711995	3.53330988090156
AT5G55940	2.95949472103991	2.0683944277517	2.79016754997991	2.59950882906503
AT5G55960	6.67757287046073	6.88534758400019	7.52759777228016	7.0150384236412
AT5G55970	0.0905068500755576	-0.217522544057597	-1.81210081808621	0.331184395492706
AT5G55990	5.54493180865032	6.29509177096148	6.3433291561643	6.03829333771929
AT5G56000	5.71065522543198	6.02265596048955	5.89764302210093	6.11972851167066
AT5G56010	7.93886574455928	8.78248790067719	8.5983881568611	8.71151692659181
AT5G56020	2.60802887534759	1.97056315899913	2.08296901591246	2.74923554552569
AT5G56030	8.89149090812418	9.48266329629548	8.76186056313806	9.37758040841806
AT5G56040	2.7925199140382	4.52482120169694	5.74490400547339	4.46160854240546
AT5G56090	2.19703579827564	0.533638071489731	0.463868911827489	1.09162710116688
AT5G56100	1.25872592217339	3.42474901791274	5.78963945683046	2.66212601967685
AT5G56130	2.56599005941235	1.10752954299317	2.87522172602057	2.34718958904548
AT5G56140	7.53896983577946	7.95250370225228	6.21585070798481	7.45547241263405
AT5G56150	6.35240307376222	6.23970201387808	5.52546749234236	6.18863444816921
AT5G56160	-0.908132646066784	-0.30232213629291	1.12119478748916	-0.529326937677741
AT5G56170	6.93914442002683	6.41122396115441	5.84892571150354	6.60751746260136
AT5G56180	2.68125394808025	2.48667876332645	1.91898326052614	2.21862894600247
AT5G56190	5.53215272471306	4.76836926162158	4.65130238458955	4.78962288495537
AT5G56210	3.55583178750052	4.02142610541312	4.35388582670637	4.22499074720338
AT5G56230	1.99875795040113	2.38936984756555	-0.546747178886962	1.52572276251319
AT5G56240	3.48826134128005	3.31958431317629	3.42928710061317	3.41468383220501
AT5G56250	1.76476335335511	1.49978537049131	1.11774242443679	1.59109052316019
AT5G56260	4.60246785235123	5.04073995281	4.65351602232673	4.77416615136108
AT5G56270	3.77397114198027	4.08279089915585	3.90607591189073	4.10842084225378
AT5G56280	2.86832436687217	1.65430084997453	3.17462500135808	2.57211055728892
AT5G56290	3.46996335175216	2.58030442207949	3.03864619838686	3.02264816476671
AT5G56310	0.169577606954017	1.15495267297459	1.33636806178948	0.32771936203726
AT5G56340	5.63265550003385	6.49287018158816	4.1532024833283	6.16388473559921
AT5G56350	6.32628065620833	5.56831859450213	4.79968832591255	5.87070055293239
AT5G56360	6.14414881162831	6.18437576477673	6.68365604008348	6.27419798107186
AT5G08515	0.836705854961201	-0.696308582578417	-1.132081442519	-0.140298279105183
AT5G08525	-1.30063141360461	-0.673170429121893	0.91350139224395	-0.563814442497312
AT5G56370	-0.830983553816389	0.733440813293265	-1.94536979173843	-1.25839183080451
AT5G56380	1.78462873479781	2.07550173663805	2.38148364502113	2.21864583459926
AT5G56420	0.269696313591944	0.42258998900493	0.228532830659214	1.27630583333436
AT5G56450	1.49812722756609	1.81834034171304	2.47156547490532	1.72168379445905
AT5G56460	-1.41744386277165	0.829723265014515	0.356127504696565	1.13823205457553
AT5G56500	2.05269616867992	1.23566160200456	2.14205469161284	1.99343844560058
AT5G56520	2.53497327694927	3.68385045660856	3.73619684437394	3.68604460891945
AT5G56530	1.22906117348621	2.6496928709433	3.12947248241774	2.3935001165916
AT5G56540	-0.4887616132604	1.2125861028244	-0.799777513664102	-0.166934561878364
AT5G56550	1.02962306351535	-0.0565207171793114	3.32954608502794	-0.617771425088467
AT5G56590	0.251454289121603	-1.439401526068	1.18917587570511	-0.468497662552704
AT5G56600	2.89321305782829	3.14961562033719	4.35867164389643	3.24256541564952
AT5G56610	2.54879818471153	2.52483661039131	2.27811255874183	2.29819091595481
AT5G56630	6.29215358592131	5.11522465483538	3.27826833024978	4.96008102598116
AT5G56650	1.17667812576808	1.27424523086296	1.75326065625587	0.769633382623354
AT5G56660	2.14353181004834	2.36459855578986	1.67472871735251	2.42628482514004
AT5G56670	8.11630233766844	7.97550264582917	7.99011443776475	7.95993167525889
AT5G56680	6.40170635007785	5.94068130563393	5.59096654965044	6.20103894983235
AT5G56710	8.44231355247837	8.26506220527005	8.30896347211231	8.26935892068597
AT5G56730	3.92326096430184	4.61581153932304	3.33361642885382	4.30047714353953
AT5G56740	3.77659772573234	3.06525189856231	3.48065213430838	3.03106285490304
AT5G56750	5.97918923735225	3.97067095820155	3.12214464817523	4.04378623339883
AT5G56760	7.48015375961898	5.92118856120063	5.7324135903411	6.06710282258634
AT5G56780	0.815823921939306	1.09684920382347	0.231583986823449	0.753540171389493
AT5G56790	1.96917434406468	1.69624576942405	1.98731135610072	1.84817011157499
AT5G56795	2.95673384351207	2.27009953489507	2.77620701343857	2.00243909099201
AT5G56850	0.858710926629298	2.08209851637371	5.32514469500655	2.02463555361779
AT5G56860	1.03060770386191	3.22024909986239	4.97848463941924	3.26617201822212
AT5G56870	-1.54796593542176	1.32637097164067	-0.0628680743461338	-0.709202369836044
AT5G56890	2.18804271767669	1.84094827820868	2.6654991997408	1.97305376368022
AT5G56900	4.27426597387186	4.1088932801363	3.38700187571475	4.29128372520847
AT5G56910	2.16111375183461	2.04015861745469	3.08005499729628	2.45626414645421
AT5G56930	0.0247548577908903	1.11151286106481	1.2745402422273	0.802178669729214
AT5G56940	3.41336353786485	3.66949322538679	3.62319184411459	3.55391729018585
AT5G56950	7.69910401611154	7.7760614950569	7.03428239009535	7.63663191673829
AT5G56980	5.4964265997126	4.64070579531391	3.1908018547115	4.32696238319331
AT5G56990	0.115131905716283	0.570167460348747	0.563969060122341	-0.376807618206318
AT5G57000	2.07475503576784	2.22854894875367	2.59127565233841	2.66571032748081
AT5G57010	-1.76266052317469	1.05332165890125	-2.37015876144925	0.780991176370587
AT5G57015	4.16744130336101	4.24959307897273	3.56783088694192	4.27400074425287
AT5G57020	3.7263174335445	4.02465268114314	4.11298629459376	3.7291273126462
AT5G57030	4.89208773477899	5.26269360619466	6.59916949325296	5.44218200679551
AT5G57035	4.25099007113294	3.99947407561848	3.3931051265983	4.32430270641076
AT5G57040	5.28044936087727	4.26171190822048	5.05014511025547	3.97687808432693
AT5G57050	7.39683546755814	6.24760155263998	4.97716434087556	6.24043771430424
AT5G57060	5.37542112913815	5.01122877877892	3.29626581866509	4.67197470720012
AT5G57070	3.24798363141438	4.05787683026204	4.19134893839562	3.92981642557107
AT5G57080	0.0837419879340991	-0.0862910857450095	1.01438263142559	0.59839407871571
AT5G57100	-2.38661753289862	1.69208279093289	2.04919381570284	-0.482576496482247
AT5G57110	7.88604772478037	8.03314092534871	8.03531884769892	7.82226702928605
AT5G57120	9.43965253069439	9.14362560474397	8.34918793019429	9.09222932766602
AT5G57123	3.91851515694914	3.80793062786791	-2.50235137352563	3.02193399847174
AT5G57130	1.40708681459925	2.71741321842772	2.05705160443716	2.11185753043926
AT5G57150	8.64084453579082	6.60944632080449	4.19477385053198	6.28682168113876
AT5G57160	3.52317648222968	3.24608567879006	2.58319754183624	3.12391380368015
AT5G57170	1.42169876565441	2.30513825121303	3.52867127391677	2.32371408709625
AT5G57180	2.03005020368362	4.01037671944052	5.67913696188115	3.86384276618343
AT5G57190	2.08415435529596	1.56604808755337	0.552514099492269	1.68881091915873
AT5G57210	2.60021073367205	3.69551858064875	3.68420205610875	3.87396349719146
AT5G57220	2.08993014346056	4.00791076193748	0.164800804950124	4.25004143539354
AT5G57230	1.29864548243001	1.440338597136	2.09420183378423	0.943543285920477
AT5G57250	0.0021183821506905	-0.488566817466651	1.06713303062516	-0.890582293182571
AT5G57270	2.56329775852624	2.42478264020061	3.71784618883921	3.27849605465864
AT5G57280	6.33871703398145	6.06506420869592	5.64244456683797	6.12719829262675
AT5G57290	9.01359461692012	9.21160220799787	8.80736971735294	8.98425397802571
AT5G57300	3.06720208548945	3.20061274183664	2.68942155478862	2.80077290114086
AT5G57320	-0.393378338557446	0.510890831384469	-3.202873490905	-1.52830221750178
AT5G57330	4.29456323392056	3.88454737183009	4.75255161368988	4.16009326086817
AT5G57340	3.53561983842086	1.45104882058655	3.35211653833873	1.62434614822989
AT5G57345	6.21539890102565	6.6648526509002	7.25953131260156	6.37438495052218
AT5G57350	6.07677900282502	6.23213551688967	5.88271271282167	6.05467427680638
AT5G57360	5.71175703340184	5.5223902553348	5.71068655504074	5.67903565798047
AT5G57370	3.9738141226038	3.5300228619323	3.58015356709118	3.33387959651089
AT5G57390	2.43901229798554	2.09760001075022	-1.47117081009955	2.14986819165486
AT5G57410	0.693983242044285	-0.500094895176757	1.10820044229421	1.08916293496293
AT5G57440	0.59408160605657	2.01918972669786	3.52458923014939	1.35517399221175
AT5G57460	6.04988722851605	6.40617379718932	5.58271252454253	6.47517792287059
AT5G57480	4.3075306916558	5.22307689668724	2.39690391112221	5.05852332175355
AT5G57490	4.61631491386737	3.67898339465932	3.98918805484768	3.75243403632633
AT5G57500	2.76716920483457	1.58748488224107	-0.503916995070425	2.19977730075372
AT5G57510	1.63583799805126	1.81864411582448	-1.55567777107762	-1.20882558284292
AT5G57560	2.06511582666397	2.75415925095646	3.06087125870475	3.01786765166377
AT5G57565	0.917412674158242	0.741723208774737	1.54421221574614	1.54983924330002
AT5G57580	6.52992394700953	6.47538515964897	5.41236772499748	6.4494708508719
AT5G57590	-0.191818507027283	-1.72376481402016	0.732058377514632	-1.64713456275017
AT5G57610	5.3755722021648	5.5621739362678	5.38619031275747	5.37685213546048
AT5G57630	6.46688739250306	5.75249055683461	6.3170563582364	5.74090223782121
AT5G57640	0.0299922162360082	-1.3267867089999	0.352340390177332	-1.43525234759734
AT5G57655	3.64899548196044	4.38241567208621	5.47686609679961	4.45093598106028
AT5G57660	6.16499746495949	6.16037890968114	5.75734841688306	6.10165629948379
AT5G57685	2.31362074715029	3.08339003553508	3.18987949240052	2.97243393331869
AT5G57700	2.73705506212183	2.23176658114632	3.57344221785002	2.34090525113829
AT5G57710	8.05650047976899	8.36269239814424	8.30303981420223	8.5535867184286
AT5G57740	1.46136176425076	1.39588178873734	-0.198450736131198	0.137334328553148
AT5G57760	-2.53747467005518	-0.632862325060623	2.99618941670955	-2.64572150215814
AT5G57790	-0.76808929527898	-0.281982198610048	1.43343551444394	-0.432180060224883
AT5G57800	5.50466403436028	5.34969631225279	6.18370125394722	5.34460682853767
AT5G57815	4.17718144461305	4.56125630245795	4.81077571003456	4.70097801565473
AT5G57830	0.307329537036898	-1.57852336774326	1.49736888774117	1.15547247835479
AT5G57850	4.91555951555657	5.38170329225604	5.67181758623076	5.14783746213192
AT5G57860	4.13873100080599	3.00680217441532	3.78366363089198	3.60024306784098
AT5G57870	7.83986509484654	7.70469971790459	7.15471235532826	7.71249901184609
AT5G08805	2.51809547467963	2.79355984185852	2.45423246629621	2.79250074617158
AT5G57890	2.02900009195745	1.28340722262764	2.42277450084895	0.838611564851728
AT5G57900	4.38276175442653	3.15639704382675	2.47700716317969	3.25382017282896
AT5G57910	2.97544502823027	1.98009303479125	1.44386723251026	2.20834965131657
AT5G57930	2.86426174020826	4.02244001513467	5.76767004357646	4.29851449064056
AT5G57940	3.1965803892191	2.746490056415	3.61380478604837	3.16252375573505
AT5G57950	4.41906455324408	3.62043879543149	3.90445576656076	3.67122842167059
AT5G57960	1.09976654854525	1.42246021746833	2.56605797963681	1.69163212906248
AT5G57970	0.69938203233505	1.02257684188984	-1.51032627936088	-0.711915651334684
AT5G57990	8.44510111977238	8.03248897767959	7.69757792632187	8.27418601107463
AT5G58000	-1.34215180309899	0.517043462649866	-0.167317470847935	-0.635488011129446
AT5G58003	1.35188646447969	1.70704844442112	1.75109689814698	1.0354453940472
AT5G58005	4.83565705765975	4.63719647707693	4.71481533329661	4.55708488169783
AT5G58020	5.8669552805539	5.58976647370014	4.94885676695711	5.28640000876756
AT5G58030	4.93159493653472	4.58779484518813	4.55227774957375	4.62300459983195
AT5G58040	5.95242600384349	6.27500954469615	5.6396312846572	6.02364823244608
AT5G58060	7.01782031189714	6.53565398685996	6.10932196433134	6.51846002758676
AT5G58070	8.75861676228794	7.80261332409474	8.13590911641183	7.84339399169645
AT5G58090	3.54325453178348	3.82355024922274	4.55174210915689	3.91309949877316
AT5G58100	3.72502947414197	3.61567730809848	3.46111338075556	3.49507371934012
AT5G58110	5.81077400396986	5.75108157903472	3.96525176166403	5.74165454142093
AT5G58120	3.43036645363834	4.0134942578726	2.07693559798995	4.26911051222538
AT5G58130	4.98663320269418	5.37570328566626	4.79382557907579	5.05976489191384
AT5G58140	3.61009005719494	4.28066230707927	6.22021349925962	4.46488098944321
AT5G58150	0.360334178031297	1.70864973605031	2.80739912464043	1.83768748057229
AT5G58160	3.1124865744746	2.49476966003803	2.64287006997952	2.94062530186651
AT5G58190	4.27178537820495	4.55979721626886	4.09024208574951	4.40298810073876
AT5G58200	7.15246477278537	7.22414149104628	7.2523637482267	7.40658195968206
AT5G58210	3.42262465908506	2.79728571158793	2.14639888168313	2.679884749819
AT5G58220	4.369990525638	3.80087013893264	3.99779126306472	4.23705691034783
AT5G58230	4.62688090367895	4.46405858580062	4.46353728770263	4.42137719408854
AT5G58240	2.77045028359631	2.7673486922011	3.33625195247058	2.96372524797368
AT5G58250	4.31517195958414	4.53560809521011	6.42527155475274	4.68757415266858
AT5G58260	3.25912811533596	3.66117220740986	5.0787123916347	3.48291026632464
AT5G58270	2.52393700433837	2.36404211728325	2.84114026490802	2.79218947444243
AT5G58290	6.78651604142281	6.31482207668878	5.87474714902335	6.425850689331
AT5G58300	0.336276026754825	-1.09671186452321	1.31483729737633	0.205659932153318
AT5G58310	-0.495083314014884	1.42856512407764	3.49323384467554	0.910952208812103
AT5G58320	5.97682342953777	4.82963628535731	3.86031844798132	4.83726371261051
AT5G58330	4.72234318502382	5.07830241739193	6.1028022132226	4.83463772201093
AT5G58340	0.566515680225396	0.40111721952484	3.03343274245097	1.92218978925648
AT5G58350	2.93446811971185	2.74495821673455	1.29701381007662	2.72372283620057
AT5G58370	1.50879410112567	1.69315041722116	2.34766512067899	1.9279732472664
AT5G58375	5.07568859774046	4.89617352394076	4.98017252242568	4.72040579569077
AT5G58380	5.32415837892859	5.11036182611796	3.32806320196241	4.83208812802149
AT5G58410	2.84172921294159	2.5731015606574	2.122478349047	2.94686040011644
AT5G58420	6.64760318528976	6.32267673754736	6.4718886333016	6.54951755604499
AT5G58430	6.45607445761492	6.51364001873437	5.73267777618594	6.8205750452584
AT5G58440	4.51436250409031	4.75957454876493	5.04583496431564	4.82247794951672
AT5G58450	3.04929339582323	2.84085185880523	3.61124633778541	2.97159252463044
AT5G58470	6.85685172287953	6.71236544767702	6.13930990457857	6.75718163021137
AT5G58480	-0.239709193340923	-0.414099831521749	2.12074295958562	-0.145691664842508
AT5G58490	3.55933476650319	3.17200642193898	4.28297709353128	3.4802654696756
AT5G58510	4.58682304737447	4.41606545836169	3.72439660672754	4.3622639475198
AT5G58520	-1.61431996100643	-1.27447953614793	1.86902275194439	-0.377486399807477
AT5G58530	2.4261554957859	1.72999560860951	0.306117252062204	1.40207990032741
AT5G08835	0.542760919704058	0.470156378585467	1.1384300251865	0.536702921733637
AT5G58560	3.44842236770143	2.67204330764889	3.33349828443834	3.08580769466387
AT5G58570	3.15675527946013	3.25192522531817	2.62637069536319	3.13318619556872
AT5G58575	2.53171946023435	2.37926008782502	2.15371296478428	2.22982962101214
AT5G58580	0.405266811371495	-1.06465927143337	0.919131740485403	-0.364558361480265
AT5G58590	6.93128383195447	6.76551671885535	7.15306668490272	6.79193424624983
AT5G08860	-3.31317252968429	-1.81035046895881	0.358347036685493	0.164347362368171
AT5G58600	1.43583080698896	0.232560401155428	1.81162540791182	0.937451835564587
AT5G58620	4.65436350722757	4.02782175911619	1.82228772365359	3.97492912475258
AT5G58640	3.74082930968211	2.5068841363977	3.71332369445141	2.72115232021295
AT5G58650	4.18122205482551	3.0797052609145	2.87014329906294	2.90068069331454
AT5G58670	6.06097299409068	4.18142817708394	5.49924930943989	3.69451142807919
AT5G58690	2.79898145036882	2.26488625163594	0.157172412556234	2.28232386457778
AT5G58700	3.72856785905096	3.35047471010894	1.81829453593222	3.26659235349964
AT5G58710	6.96827341347455	7.0034100136833	6.9193374141865	7.03125421607499
AT5G58720	4.76614905616961	4.84075540327143	4.72200328239202	5.12328936078208
AT5G58730	1.98458939608489	2.05166143960316	1.5807731530452	1.74210173105537
AT5G58740	2.21540312528071	1.86516165812946	2.64937676413169	2.4335873175447
AT5G58760	3.32298630376853	3.20724745958136	2.62437370772593	2.87913199446468
AT5G58770	3.14386339528066	2.89235224601992	3.28294460510562	2.64550020855603
AT5G58787	4.02786245449513	3.87570946637396	3.84079188396005	3.96333820906159
AT5G58790	1.55020316325145	1.86119564687861	2.15400129989069	2.42456195507124
AT5G58800	1.52475995530256	1.73351315614692	3.03168278370758	2.25774494789213
AT5G58870	4.68987248608076	4.19999358490042	4.92805354082209	4.57730637991127
AT5G58900	1.24057970063645	0.764264588181199	2.44760736664239	1.77741843613299
AT5G58920	5.77218219292529	5.28597476816667	5.53563027159456	5.3179117339127
AT5G58930	2.11911540312486	2.66680123106727	2.27895363911951	2.55529910398243
AT5G58940	1.93580685970042	2.53877915822367	1.05338185363436	2.83476062710804
AT5G58950	7.03288838680922	6.88363854900147	6.96002824946491	6.91524468210961
AT5G58960	1.66895025711422	2.0072463189214	3.99575449657128	3.05960610845504
AT5G58970	0.156822058220247	-0.714797169177706	0.908479351994158	0.0698497226174284
AT5G58980	1.58498470404607	0.112210406309222	0.135815943572439	0.919828745996329
AT5G58990	5.08320390530343	4.97455938868788	4.67600823534389	4.83573682404786
AT5G59000	5.04097938530123	5.65301971932909	6.4395270198033	5.85939878445741
AT5G59010	0.966997959772326	1.30629932362527	2.22020009762367	1.60051066113863
AT5G59020	-1.69191970396287	-1.98681579493297	0.904782485616762	-1.41874374037922
AT5G59030	9.36883516744788	8.80849877183731	7.98591129415441	8.65604782521407
AT5G59040	1.74748497553722	-3.77227199444234	-4.04754892935093	-4.59435230516577
AT5G59050	4.95579065445518	3.67229684548718	3.69651971481385	3.34021161170204
AT5G59080	3.35423323942999	2.77022441139017	3.81202662280424	3.03054506138811
AT5G59130	2.48062179935102	3.03976740635923	3.82720870254086	3.10042438819812
AT5G59140	4.96373326796467	4.294084282006	3.60186241654041	4.19757877729088
AT5G59150	4.83164486520264	4.37682106778591	4.03508533306685	4.41523396660503
AT5G59160	4.78076105557161	4.57506463576028	4.40120873200524	4.66937272091178
AT5G59180	3.22416677050399	3.0248572966293	2.38904674008726	3.30792231309806
AT5G59210	3.95608566264158	3.65364693188321	3.54323691773127	3.62815693046625
AT5G59220	8.97140286223455	6.32676528237898	1.04341448465205	6.20018605768721
AT5G59240	-1.20476908236602	-0.860353086281658	0.513340839823858	-1.92084020705584
AT5G59250	4.89684817601116	4.63290061488143	6.02991807331159	5.07256812129201
AT5G59290	6.94927675515788	6.93806525042077	6.37188436216648	7.04170368838099
AT5G59300	0.946511951992424	0.736714468425474	0.973683377211596	0.927642770446141
AT5G59310	4.28331919191074	1.93046132927103	3.66223976608709	2.9025465322126
AT5G59320	5.76124346965914	4.78062275422941	5.9288478317821	5.14994316801087
AT5G59340	0.901855745422269	-1.12230050611811	-1.77406004406414	-0.794015181232334
AT5G59350	2.60933614595864	3.95273421959342	5.35639159759528	4.2402875433525
AT5G59380	4.23073008808099	3.61989045630583	3.21546518642877	3.7909904879692
AT5G59400	3.04092542452466	1.97302531397303	3.26021012862809	1.89165218707788
AT5G59410	1.83034264184196	2.76040726290469	3.44597554893775	2.56884094848553
AT5G59420	6.02828673803373	5.48325068041684	4.6384273108364	5.80875287963998
AT5G59430	5.11925071716081	4.94993213852818	4.34729014792078	4.92597137950781
AT5G59440	2.5059920356005	1.48025586481742	1.22421099904858	2.17022754228362
AT5G59450	3.82026699468764	3.77366818597646	3.59908063644193	4.1037112405837
AT5G59460	3.27480334032808	3.06089604161509	3.18259264703044	2.85926091622113
AT5G59470	0.53692925033997	0.23978159790822	1.54143619710723	0.656972172779902
AT5G59480	5.18307319952419	2.86062284717776	1.69637136287188	3.50376122888379
AT5G59500	4.04279408482409	4.57957617995634	5.01870360042416	4.56620672207112
AT5G59510	2.87286272203194	-0.214627937241538	-3.94473067436584	0.0373736393364345
AT5G59540	4.72794828826727	4.23463014451882	5.416391961892	4.59242897944657
AT5G59550	5.11316730740867	4.34334074774578	2.14286607491451	4.20206233471629
AT5G59560	3.56171401753568	2.55639636591595	2.69065589421836	2.71099825399191
AT5G59570	4.45363668787524	3.81615075817367	1.04215825181624	3.26623045674898
AT5G59580	3.03634707016851	1.56567644950137	-2.22438583562668	1.25741117276715
AT5G59610	2.99083369168681	3.41931863036598	3.61275606075144	3.14095687919866
AT5G59600	-2.12467051822611	0.32942310368083	1.08516151384447	0.434066132507532
AT5G59613	7.57812255055299	6.83175582182092	7.15442708489546	7.19500142891383
AT5G59662	-1.59529177546723	-0.150405013850482	0.893820613750617	-0.914703269099854
AT5G59670	-0.0755793699981589	1.1820892151774	1.91890496733035	1.27968965929675
AT5G59680	0.745222408499719	2.22914982219203	0.162736331696988	1.21216516924886
AT5G59690	5.84513186476214	6.4012947821073	7.20397426324392	6.61393040369581
AT5G59700	1.63953195305377	1.07869699881869	0.492053274385687	1.55775617567635
AT5G59710	0.80999413323304	1.8919483276638	2.32773774913485	2.30505456110901
AT5G59720	1.0519031351551	0.185847902249211	0.116178071291642	0.512260971945909
AT5G59730	4.28785102938702	3.91956128970559	4.56790863212468	4.09908047175094
AT5G59732	1.000569414605	2.15433499903133	2.21783820189121	0.0514788594059376
AT5G59750	-0.764853233115779	1.20388467102844	2.55747140372344	0.862834345986575
AT5G59770	2.80163904181782	2.36581797144311	3.72515467561018	2.59829319003812
AT5G59780	4.50776936390996	2.56353483871079	3.50613844948011	2.02726524172692
AT5G59790	3.84938124278619	4.53666711511196	3.28847320998828	4.35351474581189
AT5G59800	1.27610249684058	1.58557623677109	1.85450931302116	1.94863916205008
AT5G59820	7.44220390589023	7.09273307353777	3.06461461380963	6.83049731016076
AT5G59830	3.26772922773792	3.25182881681746	3.06875734129319	3.24007883129457
AT5G59840	6.22344759206818	6.24610758842087	5.51219729409033	5.88802693238033
AT5G59850	8.09117104880395	8.13291655942179	7.93661404350217	8.05877651290426
AT5G59870	2.55876202817467	2.52811634104337	3.91004934283105	2.91419085970278
AT5G59880	9.75121516383959	9.51217548754313	9.10786883510749	9.64183157331738
AT5G59890	6.70247060476908	6.59941543866912	5.92065666821592	6.42792634017959
AT5G59900	-0.268570297928558	0.743567484775779	1.27082088699183	0.780503288184411
AT5G59910	8.47597404626414	8.25612617253488	8.81908324306874	8.4569197470584
AT5G59920	5.0047945521715	3.77244697004407	4.03214826921424	3.54688576720887
AT5G59950	6.88119807278464	6.52838840582147	6.09535732467322	6.66024193787243
AT5G59960	3.052522487824	3.94143362795642	4.57220624065812	3.27567292131771
AT5G59970	1.08291177375604	3.17600559687712	4.5895086759713	3.38500197871447
AT5G59980	1.28124401411483	0.30766484012245	2.2995449240486	1.43745096876912
AT5G60020	-2.38252894031512	0.729137749674762	0.602681113251192	-0.331621620098252
AT5G60030	7.82964008485626	8.16072738911	7.94082032142839	8.06763540418667
AT5G60040	2.45615821885295	2.50271821657241	1.31516606517242	0.727131049888105
AT5G60050	0.00543185381092541	1.3136108830468	2.23007506955602	0.288329977961043
AT5G60100	3.71505789290089	4.40461884876674	4.28262192383155	4.07772807153283
AT5G60120	2.40132756288422	2.88769655297433	3.2058342004304	2.7248308899733
