	DC3000	delta	mock	SUPP1331
AT1G64680	0.172700526182961	0.160971031365146	0.150441305882225	0.196535725733919
AT1G64700	1.09462668756652	0.486999603382708	1.22036820213791	0.860102510867795
AT1G64710	0.229161572784656	0.10702347951998	0.0929478092029059	0.128220787375661
AT1G64720	0.276435914691337	0.258365715830584	0.251023132151959	0.314295078891141
AT1G64740	0.168674950617379	0.158171059213024	0.159987611794815	0.192350692214474
AT1G64750	0.127956465683326	0.122436960783475	0.121700546529665	0.147871627451585
AT1G64760	0.245481930131713	0.187601175096587	0.169732274349806	0.223395551489734
AT1G64770	0.180560273833429	0.148888758068703	0.13106598257453	0.184573453983985
AT1G64780	0.296895924072044	0.357935490952512	0.310741139120994	0.43539033863863
AT1G64790	0.250902868177068	0.237968187091753	0.22644261220641	0.288645574798674
AT1G64795	0.127648519148204	0.133516257475425	0.158907797464733	0.167206767041337
AT1G64810	0.12664972722688	0.126013057008537	0.125579682829358	0.164322575115682
AT1G64840	0.343674063012813	0.266862516173742	0.268098134284924	0.33174136906256
AT1G64850	0.202645893593859	0.188601941743407	0.177204943647948	0.23100459152282
AT1G64860	0.229188922311489	0.215081788060541	0.201392375750147	0.256240834105295
AT1G64880	0.200077008869401	0.189598217051268	0.187269897269545	0.229977785644427
AT1G64890	0.135993258090784	0.134217518311685	0.136196244066265	0.165265329902631
AT1G64900	0.179648966119767	0.179605042247281	0.181642168269789	0.217856505526208
AT1G64950	0.130977388588354	0.128430477633113	0.1320434402442	0.160078439518076
AT1G64960	0.721925568254518	0.487127500048261	0.439113698625674	0.526306443635272
AT1G64970	0.42754427120805	0.435465785752913	0.380732753559205	0.612695396583761
AT1G64980	0.210346725298411	0.198178787249018	0.1962517531345	0.238544095318253
AT1G64990	0.157948638185417	0.146400379152882	0.143708588485749	0.195971597010706
AT1G65000	0.231853523821568	0.205500879513305	0.214121450625715	0.234110531094723
AT1G65010	0.324842868051602	0.287111511250223	0.269107374183874	0.360281113605732
AT1G65020	0.293520769359868	0.284088076850608	0.2888105464086	0.333082114838365
AT1G65030	0.164288809971105	0.160582510143355	0.146345107814341	0.201296489940095
AT1G65032	1.058765955595	1.18981857841366	0.497040416850457	0.653701511488835
AT1G65040	0.250093382901916	0.237965137572848	0.231188902663982	0.271946215336271
AT1G65070	0.586724833348301	0.410980462072453	0.256721153796009	0.569799180767775
AT1G65080	1.02410840069816	0.580403531912787	0.916136075210424	0.630456032356234
AT1G65130	0.68972129225038	0.783821516978361	0.461855454990782	1.05063386687986
AT1G65150	0.320270237171272	0.498097633184418	0.33063395463325	0.351472541515193
AT1G65190	0.187247555883657	0.167960059425152	0.160998033995754	0.20367818094214
AT1G65220	0.0463874814829246	0.0447948152825622	0.0489975542510987	0.0533788075968231
AT1G65230	0.318967341638698	0.288711171368093	0.201623243182868	0.326086730067462
AT1G65240	0.945519935485263	0.668213314271718	1.5967579005231	0.884943302757929
AT1G65250	0.181379711620357	0.143601083598454	0.172348189609975	0.155142647824745
AT1G65260	0.167537855247067	0.158819521187361	0.147914386574066	0.196146734340009
AT1G65270	0.19124485100831	0.183837125129004	0.173858204220619	0.21780003816107
AT1G65280	0.223445978498266	0.210496532345964	0.219859693295229	0.255894979147783
AT1G65290	0.0835394653527937	0.0791175511572766	0.0788419186517456	0.0965856870400531
AT1G65295	0.11035127155949	0.0964549892777609	0.0900327041286869	0.116143740620216
AT1G65320	0.164414397439928	0.151665476758185	0.128245073437009	0.172863326637333
AT1G65370	0.232128207928613	0.176668720786933	0.173529412890789	0.238283791347672
AT1G65380	0.623861460370266	0.323925646281621	0.221356776416084	0.558657751165218
AT1G65390	0.435713573018911	0.388335239372494	0.456136713316701	0.413266710495053
AT1G65410	0.500355526361637	0.391520830071983	0.270666964845029	0.554225624584934
AT1G65420	0.179618446002396	0.126811475757415	0.114364511584716	0.164680250370502
AT1G65430	0.11009486038745	0.13519229162025	0.127382971409826	0.163958093577687
AT1G65440	0.324331107573224	0.306578618626399	0.304485547321828	0.37224966215227
AT1G65470	0.410778753786969	0.347027696428288	0.320213751304069	0.412967339307589
AT1G08757	1.15875715547142	1.19476257812431	0.630517602741248	0.809030776039537
AT1G65481	0.17758702322104	0.163966237327284	0.422531871209403	0.203088826972169
AT1G65483	0.357339839967929	0.300098531210202	0.800764115402973	0.399066128229837
AT1G65484	0.672111923675238	0.433383936413399	0.576235639698442	0.607771769285223
AT1G65486	0.346852277247653	0.279149696436191	0.29206845642908	0.311603114585518
AT1G65490	0.295744011734981	0.23443657350224	0.225776066922507	0.285035308557769
AT1G65500	0.199212209869434	0.180822198708717	0.231628144227952	0.209992918153438
AT1G65520	0.194957298840717	0.176702015697294	0.229479178909915	0.21261513466307
AT1G65540	0.124966805786586	0.118015608937621	0.121940596422637	0.142250652775397
AT1G65560	0.392568818688842	0.520683110186964	0.313726479063777	0.536244716437162
AT1G65580	0.177685120069123	0.168917484226251	0.175562292004385	0.208049401491713
AT1G65590	1.22730256463589	0.885884469998844	0.355887972418607	0.80801725543655
AT1G65610	0.205661004710686	0.249753841792783	0.74605906008324	0.299114104144657
AT1G65650	0.126301213655537	0.122605769842586	0.11423765838366	0.150294572067445
AT1G65660	0.411270306213551	0.416832343560759	0.449248037325022	0.538145015488755
AT1G65690	0.279924593121746	0.226028931324632	0.556672830290802	0.27514794316351
AT1G65700	0.141383242621301	0.140510838645544	0.137580790803358	0.169797559217969
AT1G65720	0.156800691477314	0.149288428529098	0.149853155308623	0.181125907399937
AT1G65730	0.354722239410059	0.383356645039044	0.799911918874985	0.438526176569976
AT1G65790	0.427598469886771	0.231997548459216	0.291463907240231	0.319762664174158
AT1G65800	0.294968432744724	0.262003035305507	0.26563014235419	0.320463449264617
AT1G65820	0.226402104630134	0.218606527180817	0.220976987577416	0.265186561950345
AT1G65840	0.183012188480761	0.190263447454535	0.174332663724143	0.231625151949667
AT1G65845	0.205147357507378	0.194877544528284	0.201650937712573	0.230191167157196
AT1G65860	0.288784717036521	0.323714133550536	0.235025854417576	0.40632446602731
AT1G65870	0.279184545949846	0.24716756657732	0.493949993994657	0.318067835071135
AT1G65900	1.18628161574352	1.0997160408341	0.345791460157139	0.945435384276186
AT1G65920	0.35410838829235	0.384241595248051	0.360064942057003	0.712274809627278
AT1G65930	0.0767147646227271	0.0714041641496225	0.0695312554433078	0.0866539295164109
AT1G65950	0.471274683059777	0.40309431251144	0.337298122606573	0.523542889384998
AT1G65960	0.128400614322608	0.123227305523063	0.120305532257653	0.148882575652926
AT1G65970	0.282269315279859	0.303154307857332	0.390877590547812	0.265810497245384
AT1G65980	0.201498853222162	0.193529418921388	0.189475499473275	0.231252356653726
AT1G65985	0.406251189782117	0.389183723405111	0.255208842168864	0.348142367361998
AT1G66060	0.198453071045761	0.266121112684419	0.36905636831421	0.347353673635641
AT1G66070	0.0784574070791619	0.0741235179251036	0.0742478367238569	0.0900085968705429
AT1G66080	0.357292253627377	0.250325007939819	0.284703147622153	0.338206098894191
AT1G66090	0.249230360112124	0.228889764355876	0.350154823621054	0.276973533180337
AT1G66100	0.28891547047465	0.285319307973714	0.28098921066599	0.33870982064115
AT1G66130	0.399193314937701	0.335803873240117	0.214184998883637	0.336554937649474
AT1G66140	0.641457744789866	0.369108128268993	0.330570573539444	0.496991835861658
AT1G66150	0.444200315389483	0.373664421808972	0.286782092141248	0.472696432173116
AT1G66160	0.342143179894765	0.213725739415991	0.297813014086161	0.24461623585443
AT1G66173	0.788045216379108	0.407448765377861	0.566308198229355	0.797517143178464
AT1G66180	0.41869528469329	0.25764747342625	0.213655700872409	0.369948989622522
AT1G66190	0.234079468831521	0.193182886038887	0.250448593846736	0.24423416497048
AT1G66200	0.188967450599063	0.170767386324467	0.162980391614711	0.207897768009637
AT1G66230	0.40812326240907	0.168441408837639	0.165823578511755	0.231119339919648
AT1G66240	0.192869508275177	0.184080912320315	0.18350759514659	0.222723854104023
AT1G66250	0.252368238600652	0.239142092172148	0.320409019566087	0.298005325335502
AT1G66260	0.148410954408382	0.140748333080668	0.142519592662036	0.170889049191353
AT1G66330	0.193632003408029	0.164684414687922	0.14128530587146	0.194767217501205
AT1G66340	0.466142614897947	0.415862090346018	0.412994362130537	0.541163655661411
AT1G66345	1.43706883210641	0.647602397387563	0.703198800704215	0.910962554140775
AT1G66350	0.210572506506475	0.24262721657851	0.170346841516289	0.272258471647989
AT1G66370	0.198670346979092	0.868381634665478	0.856638699607626	1.04897073174733
AT1G66380	0.5325173246658	0.610209766947092	1.54496862490897	1.07359955671842
AT1G66390	0.319996823161219	0.715444356741481	1.38033931170198	0.797252255742334
AT1G66400	0.426450410165052	0.369325810689482	0.595846603006532	0.50442008492365
AT1G66410	0.109085154715127	0.10421092702454	0.104108148402749	0.125516463550569
AT1G66430	0.260137656719246	0.253562942091858	0.175456174920911	0.286196182772515
AT1G66465	0.393804676616501	0.357643538068367	0.378064699320962	0.421849007389818
AT1G66460	1.25309907205612	0.627796934138762	1.25821687618213	0.990186645378332
AT1G66480	0.279513643072413	0.211124989293189	0.368448471279321	0.255316365820143
AT1G66500	0.240760489040235	0.209483550665658	0.336632815697403	0.327977780607834
AT1G66510	0.492378668534378	0.571072057312758	0.356037566748128	0.416381502960655
AT1G66520	0.294583149031767	0.267161070344174	0.188478920036183	0.283824552839532
AT1G66530	0.250265350540588	0.279372091429106	0.242191076930009	0.274738764164481
AT1G66540	0.407146356814836	0.446349629347513	0.449130774557798	0.645769433420947
AT1G66550	0.395228610395046	0.64633192433417	2.4178820970523	1.02558923980092
AT1G66560	0.303514957052936	0.575524861868707	0.885651985118893	1.08614698825598
AT1G66580	0.17635961033822	0.173392221619162	0.179248901429069	0.209971097161998
AT1G66590	0.578973459086705	0.510823413024863	0.771274737763343	0.725723459452568
AT1G66600	0.305637240726071	0.40370432761277	1.63692243235981	0.429457148236793
AT1G66620	0.932499616737056	0.617909003587289	0.706914533159084	1.07658868202779
AT1G66660	0.253950612730356	0.258740357344225	0.262539339563069	0.303239223262012
AT1G66670	0.191187382086154	0.181717107499911	0.165885830446869	0.217337974453288
AT1G66680	0.129133739055769	0.123202356973139	0.137402658097584	0.148938581032552
AT1G66700	0.247223250168701	0.241914326506065	0.913377965069883	0.231843596980271
AT1G66725	0.624342499455228	0.568828488480841	0.925700443396606	0.712682100547471
AT1G66730	0.477468982933508	0.378545591549396	0.44547418428537	0.556103253527754
AT1G66740	0.150194821151646	0.153689674990276	0.152097660545639	0.172128929575461
AT1G66760	0.202970963587771	0.316843174100927	0.332680864135422	0.446309257087865
AT1G66810	0.737387029585967	0.704821408633584	0.777193203376285	0.941790967352161
AT1G66820	0.245862854748512	0.201471110179065	0.18413738413506	0.240789661484712
AT1G66830	1.55185122012476	0.890962342106216	1.09523171511959	0.80346654123412
AT1G66840	0.356177042467558	0.24525814729055	0.224258082964546	0.30653372549229
AT1G66880	0.228074596847197	0.210843452127449	0.236939925066377	0.257943767350596
AT1G08857	0.716342310836756	0.447310674732216	1.13065943741133	0.507444757992749
AT1G66890	0.346313823956933	0.238959376485336	0.176505194033379	0.361086474822464
AT1G66900	0.271261284276435	0.266600290471713	0.24050926016425	0.30100643473304
AT1G66910	0.640407164405964	0.26844260010992	0.235212738165916	0.349397961694482
AT1G66920	0.321853254740819	0.228008386728927	0.213993518775584	0.270528382426735
AT1G66940	0.915570869128215	0.735658343971315	0.37334817950043	0.685517808626367
AT1G66960	0.494688080682877	0.228094762489745	0.315763968509994	0.208479166345467
AT1G66970	0.222928059066802	0.207733305878713	0.202002160113098	0.250798581932779
AT1G66980	0.44821277985145	0.30881736278899	0.302569637197051	0.377577296349846
AT1G67050	0.230367471309858	0.19912563424255	0.198783469294039	0.246663447716397
AT1G67060	0.219792830427437	0.206081583993305	0.256435926794881	0.250319883238159
AT1G67070	0.680921873936809	1.18439564032427	1.11150371693445	0.953033869894416
AT1G67080	0.33438567252009	0.251923337801137	0.172681005976551	0.33330227001361
AT1G67090	0.221116950903833	0.20708707999353	0.202850484001876	0.25181234824635
AT1G67120	0.45077608526789	0.419272496783459	0.412133436020347	0.519661069065336
AT1G67140	0.217562383463607	0.184193302268996	0.166886023657703	0.216579329480376
AT1G67170	0.248609626007654	0.212534076296809	0.215710193483341	0.277104627560893
AT1G67190	0.241341931430445	0.206420302334409	0.254687026368251	0.272059141508028
AT1G67195	0.387314333502466	0.407003534822941	0.691588984278179	0.862709094375132
AT1G67210	0.495075303522246	0.773550677938398	1.05400134371365	0.751588938274456
AT1G67230	0.296994849565125	0.283892731280727	0.283101988912625	0.345934182322925
AT1G67250	0.153985713000183	0.145734777826716	0.144789784345142	0.177970128779984
AT1G67265	1.30545157865927	1.0949573761259	0.834856775730693	1.24887296563515
AT1G67280	0.111286065245616	0.104736014710842	0.100920738479113	0.126836871131654
AT1G67300	0.152890011278423	0.157092018325737	0.170027491204558	0.191475004185221
AT1G67310	0.186086401022559	0.173021067600546	0.225334644479785	0.207152180810357
AT1G67320	1.57843626743137	1.23419036200646	0.559310303095121	1.11778417500888
AT1G67325	0.277099712230667	0.262825398765767	0.283896887517008	0.319945057140925
AT1G67330	0.392863692409276	0.284969517479334	0.236817365553582	0.334957492079681
AT1G67340	0.323329534073641	0.266179933382992	0.20760736609074	0.309048244422838
AT1G67350	0.119306391274206	0.113534845757798	0.11131503516555	0.136491165581013
AT1G67360	0.18415228509828	0.173784894356765	0.187448716105054	0.210569891705004
AT1G67365	0.368264987935546	0.358129159571829	0.447993511851172	0.3672033273768
AT1G67410	0.342294694243626	0.521837936536475	0.372710577385552	0.59008785672431
AT1G67430	0.137758038895113	0.131435787113962	0.129725528412188	0.159283183422988
AT1G67440	0.307744207011995	0.250967714301198	0.221730227929908	0.344292571453685
AT1G67460	1.05010718991365	0.57571864247761	0.430373208755921	0.635559324584128
AT1G67470	0.430216260796311	0.310105683983234	0.385682113913109	0.42701302417083
AT1G67480	0.206864388819366	0.159567165377902	0.144393619948743	0.191710992288539
AT1G67490	0.221788457991313	0.197091989720594	0.202760568454159	0.251915581442332
AT1G67500	0.145472672743513	0.124130900492758	0.120319008417808	0.151591293822399
AT1G67510	1.30123444904296	0.748175149913882	0.48202944525612	0.869264293767688
AT1G67520	0.623401394063962	0.286649420020747	1.03434935383702	0.517277816856658
AT1G67530	0.43658733264619	0.307186295127517	0.371610622989723	0.36734997801371
AT1G67550	0.306005822826364	0.266153789248636	0.272473309945342	0.316047970898918
AT1G67560	0.526280165007097	0.467145502853017	0.46794146116352	0.577513502955588
AT1G67570	1.19459125030702	0.631947626687248	0.873234561454173	1.26458735707531
AT1G67580	0.194346417574088	0.188275876304595	0.22029376349828	0.224175981383606
AT1G67590	0.589007722953241	0.452270088369147	0.277949805334125	0.609179452093652
AT1G67600	1.42899454999374	0.809724174267911	1.36605642321422	1.12027951647107
AT1G67620	0.155292790143622	0.138789046738175	0.170610143698291	0.170190858990705
AT1G67650	0.573503672927704	0.47396384924214	0.868305632562194	0.957092161340915
AT1G67660	0.300967603042565	0.268507292440067	0.238195189422979	0.335322887372388
AT1G67680	0.128015557053062	0.12269050194933	0.121577957025823	0.148223119871467
AT1G67690	0.485354701597563	0.540796589055572	0.322308495178003	0.469247656765286
AT1G67700	0.193842393046831	0.180357027174917	0.169374736003994	0.219678791943261
AT1G67720	0.456483038492243	0.532239338895096	0.388442149757611	0.540484724331058
AT1G67730	0.310201527917352	0.287200547254676	0.268537264627989	0.343611933008744
AT1G67740	0.175153756472561	0.165650781492658	0.158651801959433	0.200693824922706
AT1G67750	0.541891471880142	0.396757711249501	0.210043115392175	0.419253968164701
AT1G67785	0.140380806127151	0.13187799377417	0.12782428675275	0.157968091369933
AT1G67792	0.362111569326733	0.269211655475469	0.281630213258994	0.316641850766479
AT1G67800	0.255649921431417	0.244561270110493	0.328808077480917	0.293870579945879
AT1G67810	0.269489355604357	0.26234420570786	0.530578988471868	0.318740502424043
AT1G67820	0.974325569456298	0.795409302766387	1.71712727725221	0.939488856891886
AT1G67830	0.889092118781035	0.456893727893954	0.388060910282553	0.806350212892522
AT1G67840	0.149806917866214	0.130323159091306	0.113040276605855	0.157209197919417
AT1G67850	0.360576107390896	0.294369377021074	0.414039670407608	0.376736146224983
AT1G67856	0.697249965422189	0.524903404890093	1.00951868632647	1.09682898096808
AT1G67860	0.448166710080633	0.423004140863933	0.406993242602092	0.510151477895512
AT1G67865	0.627612876628383	0.596373550456197	0.586738025092888	0.735629367596832
AT1G67870	0.0974722763686698	0.0943701347473136	0.0908446390851383	0.113175964448789
AT1G67880	0.314884733888721	0.25979826986963	0.333716554471431	0.327114365808484
AT1G67890	0.315188891872392	0.272153111638289	0.252255440664417	0.316462660490481
AT1G67900	0.19351926806386	0.179032685273497	0.150579553356711	0.216053053295726
AT1G67910	0.814370088733685	0.668338033138604	0.413755869677677	0.81322385816728
AT1G67920	0.378971033953347	0.328386122035028	0.567207851723507	0.398009252792546
AT1G67930	0.444145440729739	0.369189463748065	0.348279954881752	0.410371821963407
AT1G67940	0.407576062384747	0.316990509282728	0.245479784853187	0.374808301130735
AT1G67950	0.235635974795697	0.193232114825602	0.153282058590149	0.213950045790288
AT1G67960	0.201024946701993	0.198955276183607	0.156132594240413	0.199879972603182
AT1G67970	0.332491121980805	0.296175817358959	0.341979969936237	0.367433462830562
AT1G67980	0.788013351565007	0.5632206347537	1.11096023710653	0.635483944465194
AT1G68000	0.17809308038478	0.16090448021872	0.16725161222222	0.195698272202067
AT1G68010	0.175199154147814	0.15075501023828	0.138665999219	0.186028036557345
AT1G68020	0.460740896076911	0.528398288298114	0.313688738842173	0.4857755003269
AT1G68050	0.172131977427814	0.156284677347231	0.154113318893612	0.190559362266678
AT1G68060	0.179892588898807	0.169816868581607	0.158438042948387	0.200706460064935
AT1G68070	0.127764997128366	0.108214665158841	0.111548082015364	0.133636870669481
AT1G68080	0.91763116388565	0.844995693952894	0.671355449997161	0.568511678591315
AT1G68100	0.186159360020094	0.16855643322774	0.180489957137506	0.21856321939548
AT1G68110	0.343764962445192	0.330226648682332	0.724069549235387	0.408911291968483
AT1G68130	0.343592366358539	0.2432142598701	0.246674217757243	0.310857101506464
AT1G68140	0.148746462957957	0.144893251515735	0.164679431847659	0.17570966145776
AT1G68150	1.41640055330592	1.77856098193193	2.20895983723006	1.81097826758288
AT1G68160	0.283119777867205	0.279446400653815	0.245815396182131	0.299893388068869
AT1G68185	0.242852380666299	0.199951147192486	0.187684009744418	0.230419244912214
AT1G68190	1.41012460299967	1.00229966137451	0.344696922472126	1.62416201258168
AT1G68200	0.394213429436403	0.449128189275827	1.73178928885811	0.54003429583707
AT1G68220	0.202912387454488	0.191460042680713	0.173464033301892	0.23892894708492
AT1G68238	0.234814693999117	0.196858394241332	0.199058347376761	0.252273589704034
AT1G68240	1.20184709444763	1.38129454607257	0.794304929968129	0.922435670626806
AT1G08973	0.493910668643456	0.285474779322617	0.563267202424712	0.357839909516858
AT1G68300	0.143890769776943	0.136310564839462	0.137610254548146	0.160127792391697
AT1G68310	0.312976335992694	0.27212448634055	0.305348187666471	0.408311129000376
AT1G68340	0.316038852561664	0.313163216702272	0.377401325569754	0.413611318707457
AT1G68370	0.150703543657176	0.14464678754891	0.15594001872532	0.17361799887101
AT1G68390	0.475736986447701	0.409090363197917	0.826376888217256	0.5427453010656
AT1G68400	1.04661665049176	0.897846451950061	0.536356824050743	1.02617514579472
AT1G68410	0.366591693257569	0.449712176592477	0.44850547900221	0.461840449911942
AT1G68440	0.272516914285779	0.265674264021734	0.321479332486739	0.321752244851612
AT1G68490	0.207875848505739	0.192907964651491	0.19301545314959	0.235661563214046
AT1G68500	0.315497918515771	0.327824568504554	0.458985689463989	0.398249365723629
AT1G68520	0.528753538818557	0.37812874547556	0.341893323360414	0.455620762432917
AT1G68530	0.176013671066841	0.170436330086357	0.164616335266206	0.207045422242858
AT1G68540	0.371330120903654	0.542102408334452	0.222190444513178	0.448503760031456
AT1G68550	0.383902094636184	0.312961732649795	0.24005084397101	0.362349637399026
AT1G68560	0.32298535219478	0.295678662754791	0.280995829937794	0.359938259362376
AT1G68570	0.172366081583744	0.158533385998381	0.136898529308911	0.197531999793398
AT1G68580	0.168865093028685	0.148461288385814	0.150143993260785	0.184107848683317
AT1G68585	0.229831008194246	0.119890796286765	0.086781593403502	0.167310771417455
AT1G68590	0.184232016675851	0.149468809393616	0.139077890016073	0.184353450566441
AT1G68600	0.235825937601977	0.231316940905451	0.189271443112554	0.271609509174368
AT1G68620	0.191282382086959	0.438899135537362	0.534224931401003	0.376818123705032
AT1G68650	0.17106954089682	0.150512701028554	0.153025009425639	0.183907544425932
AT1G68660	0.210337885367272	0.204521901941567	0.177292463412794	0.239028646711801
AT1G68670	0.287112479246742	0.295870914798733	0.249636943985265	0.336576757518264
AT1G68680	0.196598795104007	0.175580731114175	0.196669375374511	0.216801471339444
AT1G68690	0.319981540849904	0.315403614208342	0.698942012287232	0.426050443709871
AT1G68710	0.31131940384206	0.293799327457195	0.375833267885126	0.320180204187942
AT1G68720	0.263903939286036	0.228574400715892	0.240360361268147	0.279502106003436
AT1G68723	0.608419488129439	0.950575062143089	1.09785782670548	0.568754541249547
AT1G68730	0.475122856282529	0.510720418653421	0.468486751315581	0.543387825564951
AT1G68740	0.699117594350099	0.775030535593604	0.645057833461549	0.814062014951545
AT1G68760	0.482462197773382	0.46113182293299	0.483826647355426	0.585882031855434
AT1G68765	0.533616747959591	0.233776509342771	1.28946070419866	0.301032239402353
AT1G68780	0.907983542195317	0.824672056750463	0.222102408103176	1.04580288447271
AT1G68790	0.400122358930569	0.370955894968571	0.350493856103782	0.444083813534903
AT1G68795	0.713627191185784	0.471781443061543	0.389685788662951	0.706919238900272
AT1G68810	0.268309637889581	0.216533472450453	0.230635436390956	0.290094204175391
AT1G68820	0.179265109035601	0.17434625911741	0.193867574602027	0.21898638272798
AT1G68830	0.214402321119077	0.213188279827795	0.191005402893241	0.250567412660046
AT1G68840	0.330606500630524	0.240816116766811	0.288594688409129	0.291306262682251
AT1G68890	0.853179615288976	0.495095565665789	0.228817550672575	0.586485783959625
AT1G68910	0.172598606403145	0.167905257748254	0.176372186131659	0.213101245272178
AT1G68920	0.768496206249153	0.436838290595453	0.467170738403199	0.564339074734537
AT1G09023	1.19492910715518	1.09726764611811	0.594681498382325	1.35738795790657
AT1G09027	0.291033606755929	0.266722097233703	0.240681934502873	0.307131469009661
AT1G68980	0.49499539784149	0.548177115149269	0.472273914792141	0.648772571495575
AT1G68990	0.183112946436629	0.178243159303893	0.195836181218365	0.207185348448412
AT1G69010	0.229203447545378	0.216144279158375	0.221483731670133	0.267960170456426
AT1G69030	0.242132967648799	0.226052472804694	0.234666999979906	0.27907405693003
AT1G69040	0.44519293048139	0.424983939761406	0.282988764871281	0.545889737787206
AT1G69050	0.628722618676864	0.608524886476906	0.960871415532141	1.15748329951482
AT1G69060	0.381774353305382	0.321441668351757	0.356688086514956	0.371271125008748
AT1G69070	0.348335062132389	0.316078066297408	0.331785138146478	0.392155389395475
AT1G69080	0.427182187961949	0.322502811724875	0.320562849900311	0.385154830279129
AT1G69160	0.400679362912306	0.325285464216096	0.468138342859021	0.439065459547287
AT1G69170	0.297148473026851	0.357592891137383	0.499847844243968	0.362762620306641
AT1G69200	0.345775690523833	0.286261963846768	0.261465185788089	0.363507231817092
AT1G69210	0.293962860287209	0.313455514768576	0.276951477431447	0.427651455075042
AT1G69220	0.205328295502198	0.218571202680331	0.210984988514944	0.241622491793852
AT1G69250	0.2416214636109	0.232234121710134	0.247066731889281	0.277434187538658
AT1G69252	0.292197968630462	0.284885520264399	0.271528209221189	0.355729925527998
AT1G69260	0.431098991504239	0.508375152618549	1.88551841923629	0.721851139106428
AT1G69270	0.189043067136748	0.177809226603769	0.212408640359129	0.212895015779904
AT1G69280	0.525192899107959	0.299039708821509	0.338123421308411	0.381926428637111
AT1G69295	0.144660352068607	0.143285355411833	0.148610336870973	0.175864598881528
AT1G69325	1.02330185521832	0.855030780134518	0.608066651201972	1.0172645875886
AT1G69330	0.324897813998455	0.328528676106347	0.257468740080805	0.351861597726585
AT1G69340	0.282972251413933	0.288371428506734	0.270816500993922	0.32791995972404
AT1G69350	0.864897802817271	1.24862305158893	0.770588081123253	0.856662039951973
AT1G69360	0.211284961660064	0.294547057925216	0.296559044235639	0.358874405277522
AT1G69370	0.366614462314561	0.695453077811644	0.655175679964097	0.747234767345787
AT1G69380	0.300865323388321	0.439997432823517	0.280835522634919	0.409835420343526
AT1G69390	0.143248242804166	0.133643738755335	0.130573028663203	0.16773325920186
AT1G69410	0.161141313899598	0.157082060497555	0.15701755896462	0.190179006770339
AT1G69420	0.253405042532769	0.227495856550431	0.175544312141912	0.302752423737759
AT1G69430	0.679979258897033	0.62208269122705	0.592492859669362	0.488436578848278
AT1G69440	0.671227186584151	0.408753444541659	0.347122025631059	0.586213362831528
AT1G69450	0.357185965310658	0.326407922387725	0.362399782322803	0.397702902702558
AT1G69460	0.106533463123356	0.100230970650391	0.100962097793709	0.121291541552337
AT1G69480	0.242378882136671	0.435591058635353	1.24216628581885	0.602225258310728
AT1G69490	0.283037522771212	0.213874262736597	0.250646495988495	0.244141073469711
AT1G69510	0.250336406901365	0.243727121444459	0.232382846136058	0.291502736587885
AT1G69520	0.213666626090156	0.161475441634806	0.694015481302878	0.217614750668268
AT1G69523	0.210856884734282	0.18646720778802	0.158027103460438	0.212517338639162
AT1G69526	0.288921114384168	0.203786411487578	0.187160426176196	0.281179374296853
AT1G69530	0.321073569360067	0.342695038839859	0.310631465966162	0.406792662100628
AT1G69550	0.159141777254035	0.129949543349553	0.133113441176662	0.15649675923461
AT1G69570	0.556291204368231	0.603427948167074	0.65398437060831	0.609539643598969
AT1G69572	1.12590224491633	0.451851800727664	0.290499163077694	0.532704803042883
AT1G69580	0.333191794248832	0.279021507015937	0.205764836532886	0.42887780378292
AT1G69587	0.205888057258039	0.312595486597249	0.184810292969048	0.413224766659562
AT1G69610	0.192942284051421	0.20392506314846	0.26325497684162	0.242002192270649
AT1G69620	0.0808260691891859	0.0769233952078877	0.0761229595030862	0.0935194491123399
AT1G09083	0.705314872969384	0.628908749157485	0.481333283137068	0.532961303537143
AT1G09087	1.29367797970218	1.52253237865014	1.09952690844988	1.95213593663114
AT1G69640	0.115305598621134	0.107911761313727	0.11066647436128	0.132270699735473
AT1G69670	0.302496389557096	0.257386006421967	0.241586943093647	0.33167519247166
AT1G69680	0.587948122699347	0.763809792219843	0.531725295909243	0.579633079877439
AT1G69690	0.332917010850419	0.251000958382261	0.214427135335034	0.334178723601817
AT1G69700	0.287412643024319	0.222916206629149	0.156976936091457	0.319981388877035
AT1G69720	0.200661118124988	0.19921422478137	0.197003060626757	0.21634240671235
AT1G69730	0.231873520781419	0.222070068147836	0.227658330084064	0.256853123000498
AT1G69740	0.177941619168852	0.166806125561339	0.163346284436646	0.202178116627259
AT1G69750	0.294863272389934	0.478196006415897	0.424179183440379	0.743620021514206
AT1G69760	0.180737711198857	0.17581018088991	0.166898997429044	0.211130287528077
AT1G69770	0.264948517829113	0.237001037096795	0.237684064514773	0.299390594023609
AT1G69780	0.883402633199301	0.61272623630822	0.458228445524542	0.729069277480711
AT1G69790	0.320028521196926	0.336129802317154	0.320780660328148	0.385573471037186
AT1G69800	0.114502661538114	0.0876780475499075	0.0798550952969131	0.10281855389093
AT1G69830	0.189890763883837	0.186184488231333	0.1703058535031	0.221736222610054
AT1G69840	0.167989541600256	0.159401609840839	0.169478714780874	0.193057532623481
AT1G69850	0.174804430670243	0.159717921766711	0.162873050039315	0.195333819778821
AT1G69870	0.165040430162935	0.162152240902608	0.166707595946362	0.197906891329526
AT1G69880	0.291617139542898	0.523230301372253	1.321630820395	0.763445963596373
