	mock_1	mock_2	mock_3	SUPP1331_1	SUPP1331_2	SUPP1331_3	DC3000_1	DC3000_2	DC3000_3	delta_1	delta_2	delta_3
AT3G45100	3.70709177925729	3.70751093291441	3.77886029938897	3.70907161542716	3.40134667728498	3.84703901642272	3.71745443034108	3.47371641856845	3.33422401712195	3.20729226244675	4.01257357687213	3.79972574242487
AT3G07045	-5.0577798114788	-1.04737656924906	-3.19459791315854	-4.43558662740473	0.177178631058682	-4.63274124760638	2.87155446462171	2.57702713581075	1.3748660016193	0.559907261191775	0.685679229091423	-0.167442865107755
AT3G45140	8.30977144873732	8.89269227515379	8.77945810946709	8.11443863006106	8.06801943054581	7.77903452797014	10.7591832636854	10.347845440752	9.78378539173519	7.88238730215775	8.27658886359311	7.58557326362808
AT3G45160	6.32969905436358	6.61795934793612	6.17245275100979	6.03507224665583	6.00131440088118	6.26737081537107	5.33012861218421	5.49404741685416	5.61069029776129	5.84077269945725	5.90317738345187	5.90208746005455
AT3G45190	4.65474718896102	4.86750681711299	4.74204002584403	5.92964222184682	4.9467315204039	5.27264575741175	5.36738337110802	4.88481104837784	5.01045457541042	4.829367936185	5.1154106135133	5.69946511303541
AT3G45210	5.03100842723811	5.68205535223174	4.7576579866589	4.45619707581358	4.28209364126837	4.72700831271595	3.29364672143451	3.60605618442228	3.35758801018746	4.56174626085556	4.86935738560107	4.05597968482718
AT3G45230	3.2686496756435	3.18357786559082	2.91392654361963	1.75423793147529	1.20184068529295	1.2979960899565	1.22887646604427	2.17367144157954	1.41995389114783	2.70674864952105	0.956981250908817	2.0341909960619
AT3G45240	4.92093064762756	5.24417787659479	3.95175861714537	5.41772292799895	5.23955049134619	5.11377307353208	5.34038478126126	5.59016253799988	4.49824841712458	5.41382145999459	5.90050076850806	5.35235062113335
AT3G45260	3.98934410063523	3.89644059535782	3.9719836452094	5.48774085801447	4.77657851500364	4.46792109139881	4.51201207793457	3.91528340060211	4.33716529243407	4.67141557640877	4.87482214607788	5.40423394486318
AT3G45290	3.4696971945816	3.29839826759267	3.12130639410105	5.77508471638089	4.80099706759686	5.07634256494396	3.91337464031634	3.73780043888353	4.91525546625319	4.7050856002984	4.94923175130388	4.77178371262045
AT3G45300	2.78142397661814	3.21732665694536	2.60414387859436	2.3325976973722	2.4587489883299	2.21274880333799	2.53302985920366	3.62886606733036	3.15913731056386	2.70674864952105	2.98756957074224	2.28673302807805
AT3G45310	5.42502814524787	5.75854639731542	5.47900562001024	5.26311803936562	5.58481268241557	5.3826738047803	5.54342503056604	5.63310306021684	4.92310688721445	5.12883279854979	5.94534133535294	5.54295032706276
AT3G45330	-0.809852298035214	-4.21730157069137	-0.872669818271176	2.61969580809646	2.2849819205932	0.724810757011699	-0.478942782462419	-2.78052486880734	1.80697701425708	1.60340889982836	1.18525023858193	2.50158390040188
AT3G45400	0.299772193139284	0.827092548667084	1.728234226319	1.11900222427291	0.991622977902605	1.14861846591827	0.137728577986075	0.919914849333755	1.54733319762406	1.45299205727526	-1.36494684397855	1.37852550399754
AT3G45410	-5.0577798114788	-1.89537347580401	-4.77956041387969	2.2786588902614	1.85835644703914	0.85911184872329	-2.06390528318358	-0.458596773919975	1.41995389114783	0.437050513406242	-1.85037367114879	1.16598086861744
AT3G45420	1.17103887901708	1.20896318401073	0.505841804982554	-4.43558662740473	-0.0369461742941656	0.496541769338582	-2.80087087734978	-1.55813244747089	0.441980197477833	0.499786268754205	-0.471862047895057	0.97006065864218
AT3G45443	2.76876867581212	2.49694394697475	2.98199081856478	2.48327660986987	1.20184068529295	2.73358096663943	2.60285130870123	2.23442547265863	2.36337036278147	1.91098170173865	2.01752279284387	1.87520147230074
AT3G45590	1.05074464529937	0.992151794937581	1.728234226319	-0.348123786154387	0.745462390633208	1.5170058718983	-2.80087087734978	1.12636572680118	1.87331950908578	0.499786268754205	0.956981250908817	1.02159095928226
AT3G45600	5.9995350663039	6.40200138472432	5.93554359535647	5.68465124993723	6.50716822791531	6.0598742540882	6.00970075739137	5.99096460069326	6.1748413933113	6.15160133105041	6.12805079429207	6.17809544496225
AT3G45610	2.69041303811066	1.27455152563831	2.16295409145955	2.19376999267488	2.1393765983463	2.54716784240855	1.76391374143374	-0.458596773919975	1.17894579164404	2.83394066597483	2.13147898214095	2.5895803813997
AT3G45620	3.89932223008349	4.75711301911416	4.74987014026646	5.89868665790246	5.8378507916045	5.83384509011286	5.72399727620786	5.66655835740232	5.83533815044298	5.2386690659147	6.06011916113993	5.68954282467445
AT3G45630	3.18539417199415	3.04008627200128	3.75571496274111	3.86362139098255	2.68551985017693	2.66187950128524	4.09394688595816	2.98324078470258	2.74631423235046	2.79694645849262	2.90451383101468	3.04044998653358
AT3G45638	1.09196730802588	1.8487876197664	1.32896404289847	3.58122166028183	3.90791227151337	2.83486430247661	3.20662365919714	3.59451456253959	2.21776504053457	3.51125145524766	4.4387230312712	3.89260451856218
AT3G45640	5.81489506879181	5.84744119405889	6.15781340631245	8.6106847791944	7.89686248769596	7.68382313779056	7.38524336219186	6.87112483068726	7.37665394959989	7.37747831429073	8.39256222419079	7.99464629692045
AT3G45650	2.76876867581212	-0.12983872944103	1.728234226319	3.08011321087932	1.82699227612981	1.5170058718983	2.12196126212776	1.41587234399617	2.43100907965683	1.42093084804296	2.64787719637904	2.40786946557968
AT3G45730	4.27984209051371	4.36389901123359	3.09695653268531	4.61698142339943	3.8852516741022	2.75096304486767	1.4470566360938	2.42892849682161	2.21776504053457	3.31588482388378	3.54879742267104	3.30244311116671
AT3G45740	2.04025227148173	2.29049306950733	1.75959839722834	1.44705642195711	2.73705015081701	0.652660971255864	1.4470566360938	3.18140709035914	2.31644931539397	1.93388210384873	1.25396298866595	1.84691242786932
AT3G45750	3.27761054321513	1.80506624233709	2.70425536338456	3.39096185988619	2.35262063746856	2.3330430370557	3.25079124247271	1.70060182092928	2.29240384142732	2.08474876947536	1.18525023858193	1.52855094800215
AT3G45770	3.70709177925729	4.86218321313545	4.51276121892234	2.07220801279397	4.0840692266672	3.77240021552996	3.91337464031634	4.08983985077607	3.54224432095126	3.81864152959194	3.15861511207847	3.07744419401578
AT3G45780	7.05107130556135	6.63053878493934	6.76395480227247	4.83354005174469	5.1818349934899	5.93236083075393	4.57126866349135	4.12235266429456	4.59970990194984	5.72409589308494	5.47335666637256	5.47525870672548
AT3G45830	3.25055921866061	3.31407988982494	3.58238335985555	3.91756019809336	3.37989356761866	4.04321578533536	4.51804846766524	4.38605668956061	4.40040109372643	4.57637447278055	3.74058757019381	3.97986383367254
AT3G45850	4.03233260818549	3.37515546657671	2.58676180036612	2.76408571743164	2.16468768687548	2.91415321228125	1.22887646604427	1.0607773851736	1.50611053489755	3.21666044498094	2.23708917010155	2.73559540500516
AT3G45860	5.25850172026742	4.94508975806554	5.70324754284697	7.50875940673311	6.46449297086471	6.33952060112691	5.20100640989089	5.48156997656284	5.49693388852257	6.14670876157671	6.46884683137508	6.910227409125
AT3G45890	-0.534217855421787	2.08647917748573	1.79029519445125	0.921965377213357	0.528651001560059	0.225239747521187	1.10601971825874	1.86333132096739	-0.901974203739528	1.54511025926369	-2.58733926531499	0.142897255504396
AT3G45900	3.4696971945816	3.40475024876501	3.49190261402468	3.48922587620105	3.68988504273833	3.3272606844617	3.79904196483735	3.03539206675369	2.57749516813431	3.35033888021291	2.36685704507188	3.0528870897718
AT3G45930	5.30306727270086	5.01871262120872	5.30391891345215	4.28208979566167	3.4841045626068	4.43603703037903	2.62539387735232	3.7482547965207	3.18548863751081	4.14732124090703	4.59918770346445	4.29983661535223
AT3G45970	1.71040451329813	2.88073051226916	1.728234226319	-2.11365853251736	-4.68080236406889	-1.17330962896909	-4.38583337807094	0.0268300532502672	0.0414422678941042	-0.662485160144672	-2.58733926531499	-4.81129905488248
AT3G45980	5.53747766997024	6.39832806627673	6.31781335511053	4.44399662220806	5.40798587464802	5.60924190208794	4.01077140311092	4.33841620391617	4.36625287131459	4.87741216904495	5.01009258736838	4.29460945368868
AT3G46000	7.13482123823315	7.62465582840818	7.4651007308845	7.07270335873562	7.32517299243149	6.74826086194454	7.29935341852441	7.24322948449208	7.33459200463597	6.77769190141268	6.77971139885334	6.83750789484329
AT3G46010	8.09434655386372	8.28826190566921	8.04480171968979	8.0368503726466	8.47985694314849	7.91294724795383	8.22172811828327	8.35197486082117	8.23934696491993	8.41165630260783	8.21113253578663	8.12110026755131
AT3G46030	6.99716360509453	6.37422077587937	6.92736722573771	6.35476186934719	6.01877008921838	6.41370070040093	5.9349671708107	5.5156265911466	5.60337932751654	6.47998662855683	6.43039709898182	6.57725644910008
AT3G46040	6.37424003533369	6.28154763584036	6.11449943239433	6.22351733606893	6.46449297086471	6.10956818847761	6.37820883923565	6.61679323502979	6.64610668305781	5.88257123726872	5.96084044636445	6.16526506853285
AT3G46060	6.37110374053139	6.29741248344712	6.17681574336998	7.23196847963641	7.53806354600079	7.08364954189129	7.26925006712704	7.7189888679254	7.81094955933035	7.21110542630767	7.63465056217459	7.49902970373432
AT3G46080	1.00830937897897	1.75997835280855	0.0784205812478775	5.65849105826718	6.18260959487275	4.50936580969617	5.01291031386726	5.95305544017423	5.82699281963336	4.36936370589467	5.90050076850806	5.36487409422501
AT3G46090	4.33238914472138	4.9749912437794	4.63195057413238	8.931691601955	9.72347439328387	8.54639031878914	7.44745205751354	8.10694963052284	8.39705765065206	8.58668474155824	9.70756861563866	9.25133740085217
AT3G46100	4.90656105631362	5.1942094173207	4.80352235362324	4.43169211230494	4.95400868610283	4.5396862610391	4.4690350051893	5.12034193917341	4.52944303872817	5.10380710529104	4.80783781160301	4.72979756046704
AT3G46110	3.35584811754537	2.15773786065556	2.94153877482749	4.12283408586394	4.29361222573664	4.05725672381306	3.50290987082732	4.39273584519823	4.21456970137476	4.51315349249203	4.5176962053833	4.37605301831802
AT3G46130	3.9337420345969	3.41932304985228	3.47310501857055	1.34577308611993	1.9774091186829	3.7204055778917	0.658560741287516	0.389400132634976	-0.0788519658236075	3.74932843825989	1.93622269074202	3.3636266276182
AT3G46180	1.73663605487131	1.45512377128013	1.728234226319	-0.528696031796208	1.69423706727803	-1.46281624616407	1.4968096712909	1.93829337864861	1.87331950908578	0.875934754639453	0.956981250908817	1.16598086861744
AT3G46210	3.12709553142948	3.74270036137671	3.24834558269019	1.79323206309115	3.40134667728498	2.85107452965787	3.73828793375825	3.69520856215906	3.10494521020026	3.21666044498094	3.2114025264379	2.46482535039176
AT3G46220	2.3600727034071	2.70156166658323	2.67165069795263	2.13426898092622	2.08738196070804	2.9597157896617	2.8902910272033	2.75345370319501	1.01229592223459	2.3964085289089	2.20273766531078	1.29722540189569
AT3G46230	1.38516368436993	-2.63233906997021	-0.255998457822681	0.990678127297371	-1.51087736262658	0.921847604071253	1.39552633545372	0.992064635089591	-0.21009649910186	1.81556213665997	0.582585736127319	-1.64137405344017
AT3G46280	1.05074464529937	-0.31041097508285	0.429892951749255	5.06625055749757	4.39333909868362	4.80812792000448	4.01077140311092	4.90363930962092	6.04054030159971	4.53203720503839	4.68256661722409	5.27483717014483
AT3G46290	5.81335537276425	5.33920448398056	5.49306937109668	6.31679401914817	5.76110434047335	5.50808852316662	5.39388597707247	5.18333453893026	5.4730652276074	5.72573718454853	5.9787147728561	6.11573811383782
AT3G46320	5.37162693003518	3.90681974113782	4.20057916375946	3.27177250467616	3.10710019532254	4.5195435947002	1.28659196390056	2.85368115093367	1.28022912748122	4.34394110901476	3.78770016603193	4.0682841947303
AT3G46370	-0.809852298035214	0.827092548667084	0.835149430235514	-4.43558662740473	-3.09583986334773	-1.46281624616407	-4.38583337807094	0.492493625599079	-0.514951080630281	0.499786268754205	1.38228708564149	-0.563371541438894
AT3G46430	4.17823438042129	4.20476319548144	3.88932457038655	3.45315662149353	4.24697559801345	3.3951647489635	4.07769099520024	4.81690698387604	3.67835684824998	4.11762492572205	3.69188437861813	3.56807931218878
AT3G46440	2.94784473771508	3.00186694977079	3.18044151818839	3.24389347210072	3.54319931012921	3.73794615920083	2.5566811272683	3.54740196670147	3.41439436580593	3.07962373729749	3.4051270619996	3.53299685303334
AT3G46450	4.45199519284814	4.7339831442756	4.14821754820265	5.08208276072908	5.13777981341197	4.84905818405937	5.62119388882303	5.27294854446198	5.28785035514049	4.36936370589467	4.96468934604408	4.85581248719255
AT3G46460	2.44206607560441	2.65306314889204	3.27028813557087	1.9042633754799	2.88144006015218	2.88295859067766	2.30066714911228	3.0523651453574	2.84879718995171	2.58182203762022	1.18525023858193	2.17738563188969
AT3G46510	5.41084423143922	5.0564940285229	5.51620852054081	7.15733752822291	6.35743077066289	6.0598742540882	7.25486345949916	6.45389342133611	6.84828184969229	6.41636455080096	6.58007888051674	6.45724294541764
AT3G46530	4.90656105631362	5.27254638974793	4.99027742974975	4.84750172561928	4.35537124848459	4.63638543154303	3.66401517137962	3.36922225069735	3.62158775231748	5.30164938729832	4.5725320714634	4.41511313790631
AT3G46540	4.56244001402869	5.06114788752911	4.73810897425412	3.92635714633052	4.55521182783119	4.65958038519565	3.01504605821125	3.46106111776242	4.05222210664735	4.83546169409768	4.5522120870838	4.4484442088083
AT3G46550	5.06504818332887	4.46569301299031	4.69008140335982	3.71923148164738	3.51395449035336	4.184242375649	2.90878737082069	1.36243308503471	2.92896753863569	4.2917111502422	3.38994065818492	4.10458032395329
AT3G46560	5.39033649393066	5.76140888841499	5.68089548242994	5.20646506552325	5.97114624665456	5.42389646750682	6.12888067606755	5.97324901304542	5.97028630460667	5.72573718454853	6.06251566508118	6.13194834101907
AT3G46580	2.34309962480338	0.911981446253598	0.264833705478759	2.53019765725736	0.933907480046318	1.55708331127363	-4.38583337807094	0.763795647416473	-0.901974203739528	0.922477340576484	0.956981250908817	-0.418981632103719
AT3G46590	5.43507480869595	5.51910036062692	5.3484339070967	5.27349718514562	5.26024524227169	5.58763708008884	3.79904196483735	4.84152695064904	4.62880725883057	5.66030142631273	5.64628041144471	5.37481518465916
AT3G46600	3.77827054357927	3.74270036137671	3.37525769517241	5.11323528105402	5.10546726357958	5.09006628356316	4.38565609142966	5.08778326448213	4.64788449602571	4.84455433999968	5.28096886797447	5.10607302459436
AT3G46610	3.67353921954626	4.31797380592943	4.07530796938054	2.07220801279397	3.79897789996021	3.74663711946488	1.84298531242494	3.13435851755471	2.78129037059343	4.01933887982907	4.17199414187967	3.08956775309827
AT3G46620	4.10963833435294	4.66228167892141	3.97866280084703	7.13379433211757	7.72832334639642	6.99707069677585	6.79594006073787	7.36879886256785	6.99237719620864	7.48362888002657	8.09360624319495	7.53715248252465
AT3G46630	4.12461454192573	4.4084072723731	4.59765011650886	2.007356868444	3.66349354384693	3.42795468408117	3.65308561122136	3.53537943845226	3.09107303561871	4.23751904987861	3.19402044820967	3.32312726533845
AT3G46640	5.75037996138957	6.33440669092932	6.06200393385088	5.48774085801447	6.64168917352858	6.22601685232904	6.74409355543946	6.90772544032584	6.88994002327925	6.69966741235219	6.75917446785064	6.38653194312972
AT3G46650	2.01903578557203	2.41205504938824	0.0784205812478775	2.93073558684109	3.91538739207552	3.15516131178505	6.55594786420759	6.94342043453545	6.58431936724825	3.32457578414783	2.94663930668736	2.51961782323214
AT3G46658	-0.199798816351228	-1.40994664863376	2.2757220216215	-0.348123786154387	-0.980362645927798	-0.109179291549372	1.76391374143374	-0.458596773919975	-0.354486408437035	-1.88487758148112	0.956981250908817	-0.904408459273961
AT3G46660	0.964588001549655	1.39740827342384	0.174635896507181	1.75423793147529	4.98985388504955	2.97458906614323	8.23598956932326	9.22942035353484	8.72359415585037	2.87000992068235	3.75251073756963	3.39327208936672
AT3G46668	-0.302892309315331	0.911981446253598	-0.531632900436109	2.007356868444	1.10055734945577	0.85911184872329	4.26880265045703	4.71399741429832	4.07354311106113	1.88771192241581	2.48590971671565	1.93016793151867
AT3G46670	3.21368321642557	2.44090991206043	2.96863243570977	2.04014680356167	3.46385587876299	2.75096304486767	4.69365140575588	5.1243605909108	4.8426009239878	3.64216494331085	3.62859813388416	3.17169451981183
AT3G46740	7.75178737078086	6.38725165838767	7.02980579393638	6.97221222281725	5.6534709212383	6.58582198858389	6.65239975666084	5.33321729724185	6.1006244671058	6.78636860632511	6.47245582648011	6.78069071273265
AT3G46780	7.04845595013695	6.82914037731594	7.03862229106895	5.08993418169034	5.40001516353944	6.08064526733065	5.57561631632726	5.26568968617549	5.03602199210985	6.28782771575497	5.13375992339219	5.24533866023072
AT3G46790	3.79708857178144	4.00670010350674	3.9719836452094	3.59231936916516	3.85447301255191	4.24070286490899	3.08177217201206	4.13036765735868	3.28632932701764	4.55437615521855	3.44975005342023	3.59384240825386
AT3G46820	2.56427200797758	3.47618538680796	3.42501073036951	2.6624454555558	2.89662646396686	3.11545160198308	3.20662365919714	2.66793563200896	2.65497392081203	2.53765445434465	2.05651692445973	3.44136637756777
AT3G46830	6.40931622242695	6.76782880277553	6.88355289457611	7.33466429999014	7.16351109713441	6.70655205257371	6.73116029947604	6.54665348676723	6.79044011799225	6.43955302060941	6.98945997726853	7.15051235320468
AT3G46845	6.18002766224434	6.35729195664624	6.15928404358648	8.27973192492662	8.00679202550723	7.50457014309452	8.36842781844306	7.99178970511432	8.24679567868864	7.99589636150659	8.38683628960623	8.03046183191807
AT3G46870	1.17103887901708	2.72521293464787	2.18622387078239	1.58678118562373	2.11361350228122	1.93711436072456	1.28659196390056	0.588708940858382	2.21776504053457	2.36304993196247	-0.0848389247858096	0.861126287089016
AT3G46900	1.2460009366983	1.14025043392671	1.41026414500032	-4.43558662740473	0.811050732260784	0.921847604071253	-2.06390528318358	-2.04355927464113	-1.43248892043831	1.95642467249982	0.0756257474074365	-0.563371541438894
AT3G46920	-2.2504248894212	0.306260385365644	-0.872669818271176	-0.0432692046259664	-1.22137074543159	0.724810757011699	-2.80087087734978	0.0268300532502672	-0.354486408437035	0.673117871639766	0.582585736127319	-0.418981632103719
AT3G46930	0.299772193139284	-0.757869952054072	1.32896404289847	2.30588035899642	2.4587489883299	2.08150427005974	1.95401662481369	3.53537943845226	1.46367526857715	1.32023684842349	1.85006604699231	1.02159095928226
AT3G46940	4.75439749403565	4.14464220304387	3.83146438342766	2.38459233501046	3.18338378058539	3.59126042659172	0.137728577986075	3.24184294422112	2.728502956234	3.88477663139126	2.51419876114707	3.7004535988849
AT3G46950	1.65646570618732	2.19208936544633	1.93468510378643	1.11900222427291	1.249934973494	2.1874377148088	1.54490395949195	1.74303708724968	1.737436081004	2.06413848980007	1.50012357593535	1.72785975622555
AT3G46960	1.86108342579579	2.49694394697475	1.19771950962022	2.48327660986987	1.62297838410821	2.08150427005974	0.369054124092531	1.70060182092928	1.46367526857715	2.18360215640165	1.0371515995928	2.05906566470093
AT3G46970	7.29839701903756	7.8718178272238	7.71804197290379	6.21277095460494	6.52437996215975	6.71543361992917	6.29452614544278	6.58652579536099	6.13652275979552	6.80977049885021	6.37169668409839	6.35799964091037
AT3G46980	3.79708857178144	3.51740804953447	3.48253443149048	3.29912299282111	2.86609209581875	3.64802952252422	1.76391374143374	2.7740639828703	2.95982850234045	2.71998447667774	2.3975538422948	2.83975263629645
AT3G46990	1.4500148287199	0.175015852087391	0.0784205812478775	0.0879753286522865	0.0740851380945781	1.2979960899565	-4.38583337807094	-0.906055750891196	-1.79505899982302	0.371462171778665	0.0756257474074365	-0.72383621363214
AT3G47000	3.37267274018673	1.8487876197664	2.87149127729923	3.20103799313892	1.65904763881573	2.26207651570156	2.30066714911228	2.5533758677461	1.17894579164404	2.32890170955062	2.69806295354726	2.79603125886713
AT3G47030	0.556930032636409	-0.516861852550277	0.646704340822404	1.63050256305305	-0.28848494129013	-0.384813734162799	-1.57847845601333	1.0607773851736	-0.695523326272102	0.371462171778665	-2.58733926531499	-0.418981632103719
AT3G47060	3.0970382975733	3.28254431639184	2.99522664572148	3.6677011810073	3.59066066383548	4.17783038713476	3.79904196483735	3.73780043888353	3.86926129251142	3.63519538849601	3.84450652165041	3.77741558069978
AT3G47070	8.66790596840867	9.39314658683818	9.0023115293826	7.06774222922193	8.2088917153132	7.96228307100725	7.23392808522749	7.56561946350085	6.96411586074355	8.3763032153192	7.31503584917103	7.46860166092028
AT3G47080	4.17344136923239	3.82161741860093	3.47310501857055	3.20103799313892	3.79897789996021	3.19380723968453	3.3488762421549	4.42567551902652	4.10839251181873	4.0924023420188	3.62859813388416	4.16311553492305
AT3G47090	1.62872071570442	0.426554619083356	2.18622387078239	4.26831694603994	3.12009753585141	3.15516131178505	3.01504605821125	2.92913337936313	3.31047541434934	3.41687263146861	3.06610297328893	3.1487028771856
AT3G47120	5.04681894208557	5.32766286209787	5.14673558090142	5.37979666840881	5.70613788125542	5.7670707117193	5.41344824345098	6.50256348421667	5.91623923379277	5.66373029314579	6.15300368905353	5.76329447245513
AT3G47160	5.48040912057362	5.65152098408363	5.90255635107038	5.30081530391356	5.10873128090147	5.36302590327142	5.5522759481483	4.88954120029024	3.99377583426379	5.41382145999459	4.73759131773389	5.25344370986778
AT3G47250	4.63396370769247	4.87809545210119	4.78458907610604	6.10260230464769	5.9925067114928	5.78405627999968	5.84898405304639	6.15119757978112	5.98160901837692	5.4340417635339	5.89781917844067	5.9326938061777
AT3G47290	3.08687843135308	1.97252298818865	4.10002283573309	2.91314152682635	2.41722971889164	2.44407434944445	1.95401662481369	3.22696966773959	2.728502956234	2.55252773082618	2.48590971671565	2.83975263629645
AT3G47295	2.45792002680524	3.31407988982494	2.23166684154356	1.34577308611993	2.51886998076747	2.58642727285578	2.85257136125414	2.00955206181843	2.51652715084289	1.76537637949175	1.18525023858193	1.37852550399754
AT3G47300	0.670140643084399	1.8912228860868	1.05332960028505	-0.187659113961141	2.61381838482274	1.99661537247322	2.45965667287344	1.18910148214914	1.737436081004	2.18360215640165	1.80497815746377	0.614965699819619
AT3G07725	2.39343130035353	1.8912228860868	1.59547901746723	2.80281811192035	1.9774091186829	1.09517920695681	2.24352324200867	2.7943839672499	0.823850832821478	2.25808037236092	0.582585736127319	0.614965699819619
AT3G07735	2.71700724812237	1.97252298818865	1.93468510378643	2.22262485534707	3.05390725615695	2.66187950128524	2.05711011777779	2.71132822752234	2.71046903340374	2.62467751658201	1.44240807807906	2.28673302807805
AT3G47347	2.04025227148173	1.97252298818865	-0.872669818271176	1.83119991329017	1.94855425601072	0.496541769338582	2.66944905743025	1.78425974997619	0.607039443748329	2.65255654915745	1.93622269074202	1.56374037646445
AT3G47348	2.53467722578928	1.80506624233709	1.00179929964496	0.773866738224223	2.39601323298194	0.724810757011699	-0.685393659929846	2.64573988589476	1.32832341568227	2.14486976191293	-0.265411170427631	0.474103163979769
AT3G47350	7.22559797780676	7.59206463712471	7.42592740627087	7.60367516693633	8.09706935576428	7.52492147960206	7.41950745034545	7.94370473743141	7.57718420896922	7.97707089219643	8.03257500156784	7.64992457273089
AT3G47360	-0.97031697022846	-4.21730157069137	0.948360040683505	-0.187659113961141	-0.28848494129013	-0.725850651997866	-1.57847845601333	-0.665047651387401	-0.354486408437035	0.230599635938815	0.685679229091423	-0.287737098825466
AT3G47370	8.02619805702285	8.13612097292335	8.33043343196546	8.82459784992145	8.49957303905926	8.29891965124589	8.470008417979	8.10948601486265	8.6574764280152	7.83451123946096	8.27141883462043	8.76884171755369
AT3G47380	4.09956712388404	4.6187487843667	3.93124601981966	4.82885597282188	4.71366033054143	4.7401238125062	2.35563360833021	3.03539206675369	4.83845524573025	4.69171173821503	4.98504516932669	5.20968088402173
AT3G47390	1.90800447318329	2.41205504938824	2.06592963706468	2.25091389977849	0.676749640549193	1.90641756350165	1.39552633545372	0.0268300532502672	1.84052957396811	1.88771192241581	2.01752279284387	0.91662139968072
AT3G47420	1.4500148287199	0.640679424436203	0.71229268244998	0.69369638954024	1.9774091186829	1.90641756350165	3.61979117112294	4.32451060189095	3.13229569834522	2.14486976191293	2.48590971671565	2.44608878781017
AT3G47430	4.85061280929495	4.77987791024625	4.33678354735777	1.9042633754799	2.95582225647476	2.71598690662469	1.88095316262396	0.588708940858382	1.99749892030651	3.38398926965483	2.42761107615098	1.98311681146763
AT3G47450	4.64439287388675	4.89383409954334	4.06906252654964	1.71416049209996	2.94124945538749	3.89473575845401	2.12196126212776	3.21194145850726	1.90538071831808	3.64910099052123	3.15861511207847	2.8107527645739
AT3G47460	-1.15088921587028	-4.21730157069137	0.0784205812478775	0.608807491953727	0.363591755289563	1.2979960899565	1.28659196390056	1.78425974997619	0.755138082737463	0.673117871639766	1.50012357593535	1.52855094800215
AT3G47470	11.5384245066787	11.3957684384134	11.7693668276964	10.215296829264	10.7098704261262	10.7286200136055	10.6865086127588	10.2501997350267	10.4221630596474	11.1566865127972	10.6418300376181	10.638720053119
AT3G47480	6.18598922048305	5.99336977309425	5.95430230579885	10.0404633714959	9.99697232440963	8.89020802103288	8.8032189841194	9.19663577933879	9.69112957253114	9.36021290240815	9.95173874743728	9.62352461133677
AT3G47490	3.79084312895054	4.18783989244498	4.37272442842689	4.06026839948244	4.41459465872367	3.61992418484386	3.89493739205966	4.27475756669385	3.94833286350262	4.0667309344166	3.49303415114903	4.18022279119322
AT3G47500	4.33668288313152	4.08190644769591	4.27843130887948	2.61969580809646	3.09398469553228	3.57182989664282	3.20662365919714	2.1423072706702	1.23047609228412	3.4882292373318	3.86661722325615	2.8107527645739
AT3G47510	2.69041303811066	2.55088275408556	1.66338308196903	0.921965377213357	1.58598417662601	2.05375927957683	2.12196126212776	2.50487735005491	2.13905306452053	2.1251065070915	1.60905794748851	2.79603125886713
AT3G47520	6.12523518940396	5.63288526695441	5.38911170425254	5.44246428532381	5.35948735695683	5.3373646430058	5.58427251254124	5.56377103910848	5.59357337614789	5.3471435410531	5.46974992689183	5.83525965527207
AT3G47530	1.4179536194876	0.426554619083356	1.00179929964496	1.63050256305305	2.33042489135436	1.20014876655836	1.10601971825874	2.34875814813763	2.57749516813431	1.05372187385474	2.45705485404346	2.51961782323214
AT3G47540	3.00291612020875	2.32185724041666	3.03422077733734	4.99277354529956	5.92189650094907	4.7401238125062	6.76073529766985	7.26250241478721	7.35069122871072	4.81401997185157	5.90050076850806	5.08503334902746
AT3G47550	3.477495565142	4.09103745944804	3.43475870692107	4.30250563221576	4.73070862394318	3.94845933431857	4.68830808468157	4.27475756669385	4.83429762025659	3.89648213204354	4.75547619604619	4.11054188219201
AT3G47560	4.08942511346343	3.60924691659955	2.98199081856478	2.1643262147824	1.34156544895956	1.2979960899565	1.68025581238683	1.12636572680118	-1.43248892043831	2.3964085289089	1.18525023858193	2.05906566470093
AT3G47570	2.16138870898336	2.57711429565874	3.25935857541261	3.84518414272588	3.45362395615204	3.12880998483809	2.69098221897989	2.42892849682161	3.28632932701764	3.59983344560453	3.65424672125477	3.55938835192474
AT3G47580	1.13204474740122	1.20896318401073	1.05332960028505	0.990678127297371	1.29647755943103	0.01111494216834	0.258022811703787	0.0268300532502672	-0.354486408437035	0.875934754639453	1.18525023858193	0.39815431074647
AT3G47590	2.56427200797758	2.44090991206043	1.90694011330352	1.44705642195711	2.16468768687548	1.67103950057072	1.1687554736067	1.86333132096739	2.16577040289631	2.93955085393543	1.38228708564149	1.52855094800215
AT3G47600	3.54584653350739	2.15773786065556	2.18622387078239	1.97380430873298	2.55760237525619	1.74229818374054	1.68025581238683	1.78425974997619	1.32832341568227	2.1251065070915	2.05651692445973	2.38837328995388
AT3G47610	2.19960803121385	2.70156166658323	3.08462573077459	3.24389347210072	3.77452485623567	2.94468758042936	3.75882486476094	4.13833836846726	3.7682734849266	3.26261003084144	3.4643228545075	3.49703997525693
AT3G47620	6.42048422010292	5.88204623971182	6.35422399530021	6.07517754051316	5.68879498220979	6.11963939894651	6.22795608640164	6.59234019130525	5.65143356310678	6.30768922312263	6.10498563409421	6.17809544496225
